trial_no,param_hash,params,objective_score,mean_valid_ll,std_valid_ll,mean_train_ll,mean_gap,mean_valid_prauc,guardrail_ok,elapsed_s,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees
25,a70d9686f6cea6fb,"{'num_leaves': 7, 'max_depth': -1, 'min_child_samples': 1001, 'min_child_weight': 0.020377613093880878, 'min_split_gain': 0.004052510066533089, 'reg_alpha': 0.7905375469075862, 'reg_lambda': 24.55461109585691, 'subsample': 0.8026798950725177, 'colsample_bytree': 0.8409938121985401, 'learning_rate': 0.00907815614634376, 'max_bin': 63, 'path_smooth': 0.0018460158595086213, 'extra_trees': False}",0.282817297256893,0.2786446830982882,0.0165639595468972,0.2483284403794836,0.0303162427188046,0.3525645659349916,True,218.7,7,-1,1001,0.0203776130938808,0.004052510066533,0.7905375469075862,24.55461109585691,0.8026798950725177,0.8409938121985401,0.0090781561463437,63,0.0018460158595086,False
26,22cc6689e325ad04,"{'num_leaves': 4, 'max_depth': 5, 'min_child_samples': 698, 'min_child_weight': 0.0479578540224638, 'min_split_gain': 0.00017431657960054151, 'reg_alpha': 0.7741415757811942, 'reg_lambda': 25.335014582951764, 'subsample': 0.5236511539918351, 'colsample_bytree': 0.4557754007127298, 'learning_rate': 0.00913193983379149, 'max_bin': 127, 'path_smooth': 0.004995349553745401, 'extra_trees': False}",0.2846341368165083,0.280397921273085,0.016944862173693,0.259093236647898,0.021304684625187,0.3474648453782852,True,126.4,4,5,698,0.0479578540224638,0.0001743165796005,0.7741415757811942,25.335014582951764,0.5236511539918351,0.4557754007127298,0.0091319398337914,127,0.0049953495537454,False
27,0fb54db48cc1c4b6,"{'num_leaves': 4, 'max_depth': 4, 'min_child_samples': 830, 'min_child_weight': 0.03162279902378879, 'min_split_gain': 0.0003754238225290726, 'reg_alpha': 1.5737679494287948, 'reg_lambda': 44.638600153684116, 'subsample': 0.4708444614032869, 'colsample_bytree': 0.49265791268612275, 'learning_rate': 0.01132910405756432, 'max_bin': 127, 'path_smooth': 0.009943752434754663, 'extra_trees': True}",0.2853952570779537,0.2812704837060843,0.0164990934874778,0.2631762372584338,0.0180942464476505,0.3450960789017004,True,141.8,4,4,830,0.0316227990237887,0.000375423822529,1.5737679494287948,44.63860015368412,0.4708444614032869,0.4926579126861227,0.0113291040575643,127,0.0099437524347546,True
28,d222c7563b2de6f2,"{'num_leaves': 6, 'max_depth': 4, 'min_child_samples': 878, 'min_child_weight': 0.03223668404786577, 'min_split_gain': 0.0, 'reg_alpha': 0.7262504672049265, 'reg_lambda': 43.85662918123443, 'subsample': 0.47491352673990256, 'colsample_bytree': 0.9080049972964068, 'learning_rate': 0.009872402768276927, 'max_bin': 127, 'path_smooth': 4.079552962611262, 'extra_trees': True}",0.284775647226815,0.2805418096485346,0.0169353503131213,0.2592775211112171,0.0212642885373174,0.3472642573475587,True,182.5,6,4,878,0.0322366840478657,0.0,0.7262504672049265,43.85662918123443,0.4749135267399025,0.9080049972964068,0.0098724027682769,127,4.079552962611262,True
29,3a1c404e993b2a47,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 1317, 'min_child_weight': 0.02184352021581206, 'min_split_gain': 0.0037147800453125926, 'reg_alpha': 1.1213527909863985, 'reg_lambda': 31.870799116993172, 'subsample': 0.8611697288306797, 'colsample_bytree': 0.6498363078015625, 'learning_rate': 0.013140770116580968, 'max_bin': 127, 'path_smooth': 0.3616205354819772, 'extra_trees': False}",0.2829187539759764,0.2787257725867092,0.0167719255570685,0.2491792373380661,0.029546535248643,0.3511463045296504,True,160.6,8,3,1317,0.021843520215812,0.0037147800453125,1.1213527909863985,31.87079911699317,0.8611697288306797,0.6498363078015625,0.0131407701165809,127,0.3616205354819772,False
30,038a7aedd4ac0bce,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 764, 'min_child_weight': 0.022711381652899022, 'min_split_gain': 0.0004651119248429907, 'reg_alpha': 0.8900396747164964, 'reg_lambda': 24.781664073588985, 'subsample': 0.6652167621958927, 'colsample_bytree': 0.7799290158663308, 'learning_rate': 0.01099531748652083, 'max_bin': 127, 'path_smooth': 4.627986443771727, 'extra_trees': True}",0.283471979346552,0.2793984249858422,0.016294217442839,0.261109039770418,0.0182893852154242,0.3500891848968718,True,190.2,4,2,764,0.022711381652899,0.0004651119248429,0.8900396747164964,24.781664073588985,0.6652167621958927,0.7799290158663308,0.0109953174865208,127,4.627986443771727,True
31,98173a1dde4e6867,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 1163, 'min_child_weight': 0.03515427424703011, 'min_split_gain': 0.02478802668993824, 'reg_alpha': 1.0511035237933537, 'reg_lambda': 33.6336176709961, 'subsample': 0.6233124668809086, 'colsample_bytree': 0.8065281589601687, 'learning_rate': 0.010004126097864594, 'max_bin': 63, 'path_smooth': 0.6014402865348989, 'extra_trees': True}",0.2841219323762974,0.2799278854412116,0.0167761877403432,0.2595647719207524,0.0203631135204591,0.3496746609436734,True,173.0,6,6,1163,0.0351542742470301,0.0247880266899382,1.0511035237933537,33.6336176709961,0.6233124668809086,0.8065281589601687,0.0100041260978645,63,0.6014402865348989,True
32,39d52ab82105e035,"{'num_leaves': 4, 'max_depth': 8, 'min_child_samples': 1251, 'min_child_weight': 0.017113157326437877, 'min_split_gain': 2.4009493199539677e-05, 'reg_alpha': 1.5731156352942568, 'reg_lambda': 20.491627610309443, 'subsample': 0.9311288656705519, 'colsample_bytree': 0.8422415050242102, 'learning_rate': 0.01479478907168832, 'max_bin': 63, 'path_smooth': 1.5151629983760233, 'extra_trees': True}",0.2829582372414648,0.2788174893927553,0.0165629913948376,0.2581294218081102,0.020688067584645,0.3500786015326531,True,202.6,4,8,1251,0.0171131573264378,2.400949319953968e-05,1.5731156352942568,20.491627610309443,0.931128865670552,0.8422415050242102,0.0147947890716883,63,1.5151629983760233,True
33,64dbcdcc43fbce24,"{'num_leaves': 10, 'max_depth': -1, 'min_child_samples': 1121, 'min_child_weight': 0.018664917404629885, 'min_split_gain': 2.399920139642578e-05, 'reg_alpha': 1.085530624985243, 'reg_lambda': 31.659522666176453, 'subsample': 0.7049239742599461, 'colsample_bytree': 0.6916554826804973, 'learning_rate': 0.01754056878963013, 'max_bin': 63, 'path_smooth': 1.5739062720389252, 'extra_trees': True}",0.2833294627839868,0.2791970389103854,0.0165296954944058,0.253174897253192,0.0260221416571933,0.3520024561135527,True,122.8,10,-1,1121,0.0186649174046298,2.399920139642578e-05,1.085530624985243,31.659522666176453,0.7049239742599461,0.6916554826804973,0.0175405687896301,63,1.5739062720389252,True
34,493cb551edfc3699,"{'num_leaves': 8, 'max_depth': 4, 'min_child_samples': 683, 'min_child_weight': 0.014463284457467375, 'min_split_gain': 3.0125506262009528e-05, 'reg_alpha': 1.266593552429422, 'reg_lambda': 28.964635866952896, 'subsample': 0.8603333613815916, 'colsample_bytree': 0.7662988154897015, 'learning_rate': 0.011126808517766996, 'max_bin': 127, 'path_smooth': 1.122350716841757, 'extra_trees': True}",0.282247399403213,0.2781014821141557,0.0165836691562289,0.2513754318489102,0.0267260502652454,0.3541458656494706,True,203.6,8,4,683,0.0144632844574673,3.0125506262009528e-05,1.266593552429422,28.964635866952896,0.8603333613815916,0.7662988154897015,0.0111268085177669,127,1.122350716841757,True
35,bbd9824859a7fff5,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 700, 'min_child_weight': 0.031518175022646894, 'min_split_gain': 4.270184054562428e-05, 'reg_alpha': 1.0165065591947586, 'reg_lambda': 25.774753227709976, 'subsample': 0.8425986974082977, 'colsample_bytree': 0.7159405999409035, 'learning_rate': 0.018873896666752224, 'max_bin': 63, 'path_smooth': 1.3219224421947326, 'extra_trees': True}",0.2819764342682122,0.277759376028995,0.0168682329568688,0.2506006105763462,0.0271587654526487,0.3558369821447233,True,149.8,6,6,700,0.0315181750226468,4.270184054562428e-05,1.0165065591947586,25.774753227709976,0.8425986974082977,0.7159405999409035,0.0188738966667522,63,1.3219224421947326,True
36,717586554378d063,"{'num_leaves': 5, 'max_depth': 4, 'min_child_samples': 1099, 'min_child_weight': 0.021495222233366792, 'min_split_gain': 0.007430891908717705, 'reg_alpha': 1.535723259324374, 'reg_lambda': 33.219914053033975, 'subsample': 0.6242714639957806, 'colsample_bytree': 0.7301053144844294, 'learning_rate': 0.017756053302529523, 'max_bin': 127, 'path_smooth': 0.06565561101151537, 'extra_trees': False}",0.2837749420298715,0.2797243438607715,0.0162023926764001,0.2546651274038356,0.0250592164569358,0.348636070529469,True,105.4,5,4,1099,0.0214952222333667,0.0074308919087177,1.535723259324374,33.219914053033975,0.6242714639957806,0.7301053144844294,0.0177560533025295,127,0.0656556110115153,False
37,c647188f0145e804,"{'num_leaves': 8, 'max_depth': 4, 'min_child_samples': 574, 'min_child_weight': 0.047836742082122206, 'min_split_gain': 0.0005878364451048434, 'reg_alpha': 1.432988043351484, 'reg_lambda': 19.62224838155784, 'subsample': 0.9488999881474268, 'colsample_bytree': 0.8854856374546409, 'learning_rate': 0.011876225702781674, 'max_bin': 63, 'path_smooth': 2.226313494036409, 'extra_trees': False}",0.2826913938719666,0.2782332529206507,0.0160176169201641,0.2436958857079019,0.0345373672127487,0.3523989378782526,True,198.4,8,4,574,0.0478367420821222,0.0005878364451048,1.432988043351484,19.62224838155784,0.9488999881474268,0.8854856374546409,0.0118762257027816,63,2.226313494036409,False
38,63602c9f505c4df4,"{'num_leaves': 12, 'max_depth': -1, 'min_child_samples': 459, 'min_child_weight': 0.04685191207224854, 'min_split_gain': 0.003985658294286041, 'reg_alpha': 0.6835922997856114, 'reg_lambda': 21.776672722557706, 'subsample': 0.6379068066228504, 'colsample_bytree': 0.8319466167771581, 'learning_rate': 0.009962193235949506, 'max_bin': 63, 'path_smooth': 0.4217704580576872, 'extra_trees': True}",0.2825192861213464,0.2783269318916526,0.0166334346322308,0.2479869761752914,0.0303399557163611,0.3543644118751041,True,173.6,12,-1,459,0.0468519120722485,0.003985658294286,0.6835922997856114,21.776672722557706,0.6379068066228504,0.8319466167771581,0.0099621932359495,63,0.4217704580576872,True
39,951d05de1abad838,"{'num_leaves': 5, 'max_depth': -1, 'min_child_samples': 699, 'min_child_weight': 0.04258236636368578, 'min_split_gain': 0.0, 'reg_alpha': 0.8077154243975209, 'reg_lambda': 37.75964072849306, 'subsample': 0.5297619659277527, 'colsample_bytree': 0.8447423119506304, 'learning_rate': 0.018466835434807875, 'max_bin': 63, 'path_smooth': 1.225839457618699, 'extra_trees': True}",0.2836834173599829,0.2794866009217407,0.0167872657529687,0.2571341317738823,0.0223524691478583,0.3492298167693663,True,119.5,5,-1,699,0.0425823663636857,0.0,0.8077154243975209,37.75964072849306,0.5297619659277527,0.8447423119506304,0.0184668354348078,63,1.225839457618699,True
40,e8a1b7df2932dffe,"{'num_leaves': 11, 'max_depth': 5, 'min_child_samples': 466, 'min_child_weight': 0.02164732956042607, 'min_split_gain': 0.0, 'reg_alpha': 1.0538316258003455, 'reg_lambda': 34.0224333697169, 'subsample': 0.7850781049047129, 'colsample_bytree': 0.871272610286068, 'learning_rate': 0.008528333783563255, 'max_bin': 127, 'path_smooth': 0.005917877397107181, 'extra_trees': True}",0.2822276057554719,0.27805520169226,0.0166507428855099,0.2479580182739159,0.0300971834183441,0.354706871460318,True,254.7,11,5,466,0.021647329560426,0.0,1.0538316258003455,34.0224333697169,0.7850781049047129,0.871272610286068,0.0085283337835632,127,0.0059178773971071,True
41,4588dc5ac313cf29,"{'num_leaves': 7, 'max_depth': -1, 'min_child_samples': 368, 'min_child_weight': 0.02984009865041898, 'min_split_gain': 0.002793665624399412, 'reg_alpha': 0.6550231760745913, 'reg_lambda': 41.43628687920859, 'subsample': 0.8141604693828517, 'colsample_bytree': 0.5127193713784906, 'learning_rate': 0.007959301735859138, 'max_bin': 127, 'path_smooth': 0.005421667947797662, 'extra_trees': False}",0.2832575443021616,0.2786325486438471,0.0168792943661227,0.2445808279760088,0.0340517206678383,0.3516147460698191,True,242.6,7,-1,368,0.0298400986504189,0.0027936656243994,0.6550231760745913,41.43628687920859,0.8141604693828517,0.5127193713784906,0.0079593017358591,127,0.0054216679477976,False
