entry_time,exit_time,direction,entry_price,exit_price,profit_pct,expected_log_return,fact_log_return,fact_1h_max_range_log_return,tp_price,sl_price,hold_minutes,exit_reason,score_pct_at_entry,bucket_mean_mfe
2026-02-08 23:35:00,2026-02-08 23:45:00,long,86.33,86.85853802463672,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.011631385809983774,86.85853802463672,85.80467815249267,10,take_profit,0.9968482905982906,0.006103633318063704
2026-02-08 23:46:00,2026-02-08 23:50:00,long,86.97,87.50245629564063,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.004245316455741183,87.50245629564063,86.44078372434018,4,take_profit,0.9820474664224664,0.006103633318063704
2026-02-08 23:51:00,2026-02-09 00:03:00,long,87.31,86.77871480938417,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.00034354423469864717,87.84453787711146,86.77871480938417,12,stop_loss,0.9874732905982906,0.006103633318063704
2026-02-09 00:04:00,2026-02-09 00:25:00,long,86.77,87.3012318359519,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.006547608252016606,87.3012318359519,86.24200073313783,21,take_profit,0.9688606532356533,0.006103633318063704
2026-02-09 00:26:00,2026-02-09 00:40:00,long,87.05,86.52029692082111,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.008351018045890047,87.58294607951612,86.52029692082111,14,stop_loss,0.9402167277167277,0.006103633318063704
2026-02-09 00:41:00,2026-02-09 01:02:00,long,86.6,87.13019104521649,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.013533868691698554,87.13019104521649,86.07303519061583,21,take_profit,0.9559447496947497,0.006103633318063704
2026-02-09 01:03:00,2026-02-09 01:22:00,long,87.03,87.56282363354724,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.008580797458665539,87.56282363354724,86.50041862170087,19,take_profit,0.9156707875457876,0.006103633318063704
2026-02-09 01:23:00,2026-02-09 01:35:00,long,87.59,87.05701099706745,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.002166848085090293,88.12625212067567,87.05701099706745,12,stop_loss,0.9383699633699634,0.006103633318063704
2026-02-09 01:36:00,2026-02-09 01:42:00,long,86.73,86.20224413489737,-0.0060850439882697005,0.006103633318063704,-0.006103633318063623,0.00023057413060422345,87.26098694401416,86.20224413489737,6,stop_loss,0.9287164224664225,0.006103633318063704
2026-02-09 01:43:00,2026-02-09 02:08:00,long,86.14,86.66737478793243,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.01669295654903319,86.66737478793243,85.61583431085045,25,take_profit,0.9743055555555555,0.006103633318063704
2026-02-09 02:09:00,2026-02-09 02:40:00,long,86.55,87.07988493029431,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.011944554552779455,87.07988493029431,86.02333944281524,31,take_profit,0.9417277167277167,0.006103633318063704
2026-02-09 02:41:00,2026-02-09 02:53:00,long,87.59,87.05701099706745,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,-0.00034256352033538474,88.12625212067567,87.05701099706745,12,stop_loss,0.9034302503052503,0.006103633318063704
2026-02-09 03:01:00,2026-02-09 03:34:00,long,86.95,87.48233384967176,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.01018373696092844,87.48233384967176,86.42090542521994,33,take_profit,0.9036019536019536,0.006103633318063704
2026-02-09 08:32:00,2026-02-09 08:43:00,long,84.01,84.52433429224754,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.009477620996852894,84.52433429224754,83.49879545454546,11,take_profit,0.9389690170940171,0.006103633318063704
2026-02-09 08:44:00,2026-02-09 09:43:00,long,84.49,83.97587463343108,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.003780276208855382,85.00727299550047,83.97587463343108,59,stop_loss,0.9363858363858364,0.006103633318063704
2026-02-09 10:37:00,2026-02-09 11:37:00,long,83.31,83.38,0.0008402352658742895,0.006103633318063704,0.0008398824658328066,0.0037141359416011242,83.82004868333702,82.80305498533724,60,timeout_1h,0.9295673076923077,0.006103633318063704
2026-02-09 14:38:00,2026-02-09 14:40:00,long,84.43,84.94690565759387,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.01469663745808487,84.94690565759387,83.91623973607038,2,take_profit,0.9507783882783882,0.006103633318063704
2026-02-09 14:41:00,2026-02-09 15:01:00,long,84.75,85.26886479309582,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.010913679878933828,85.26886479309582,84.23429252199413,20,take_profit,0.9813263125763125,0.006103633318063704
2026-02-09 15:02:00,2026-02-09 15:05:00,long,85.2,85.72161982739544,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.005617992304223274,85.72161982739544,84.68155425219942,3,take_profit,0.9677274114774115,0.006103633318063704
2026-02-09 15:06:00,2026-02-09 15:12:00,long,85.56,85.03936363636363,-0.0060850439882699225,0.006103633318063704,-0.006103633318063847,0.0008178048238957593,86.08382385483515,85.03936363636363,6,stop_loss,0.9802045177045177,0.006103633318063704
2026-02-09 15:13:00,2026-02-09 15:21:00,long,85.05,84.53246700879765,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.00667958187492938,85.57070148262889,84.53246700879765,8,stop_loss,0.9645604395604396,0.006103633318063704
2026-02-09 15:22:00,2026-02-09 15:36:00,long,84.56,85.07770155639153,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.012457559154817941,85.07770155639153,84.04544868035191,14,take_profit,0.9683226495726496,0.006103633318063704
2026-02-09 15:37:00,2026-02-09 16:09:00,long,85.33,84.81076319648093,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.003392808168306738,85.8524157261931,84.81076319648093,32,stop_loss,0.9821581196581196,0.006103633318063704
2026-02-09 16:10:00,2026-02-09 16:42:00,long,85.07,85.59082392859776,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.019210090703543136,85.59082392859776,84.55234530791788,32,take_profit,0.9264270451770452,0.006103633318063704
2026-02-09 16:43:00,2026-02-09 16:45:00,long,85.84,86.36553809839936,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.022462500615674418,86.36553809839936,85.31765982404693,2,take_profit,0.9424946581196582,0.006103633318063704
2026-02-09 16:46:00,2026-02-09 16:50:00,long,86.71,86.18236583577712,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.012720047744502316,87.24086449804528,86.18236583577712,4,stop_loss,0.9587225274725275,0.006103633318063704
2026-02-09 16:51:00,2026-02-09 17:13:00,long,86.25,85.72516495601172,-0.0060850439882698115,0.006103633318063704,-0.006103633318063735,0.018039209222102157,86.77804824076122,85.72516495601172,22,stop_loss,0.9847336691086691,0.006103633318063704
2026-02-09 17:14:00,2026-02-09 17:19:00,long,85.7,86.22468097661725,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.03226271437705146,86.22468097661725,85.17851173020529,5,take_profit,0.9281517094017094,0.006103633318063704
2026-02-09 17:20:00,2026-02-09 17:30:00,long,86.08,86.60700745002582,0.006122298443608454,0.006103633318063704,0.006103633318063704,0.027838443567311258,86.60700745002582,85.55619941348974,10,take_profit,0.9229967948717949,0.006103633318063704
