trade_index,entry_time,bucket_mean_mfe,cumulative_mfe,fact_log_return,cumulative_fact_log_return
978,2026-02-03 20:24:00,0.006103633318063704,-0.12911571365685243,0.006103633318063704,-0.12911571365685243
979,2026-02-03 20:28:00,0.006103633318063704,-0.12301208033878873,0.006103633318063704,-0.12301208033878873
980,2026-02-03 20:31:00,0.006103633318063704,-0.12911571365685245,-0.006103633318063735,-0.12911571365685245
981,2026-02-03 20:33:00,0.006103633318063704,-0.12301208033878876,0.006103633318063704,-0.12301208033878876
982,2026-02-03 21:05:00,0.006103633318063704,-0.12911571365685248,-0.006103633318063735,-0.12911571365685248
983,2026-02-03 21:36:00,0.006103633318063704,-0.13521934697491622,-0.006103633318063735,-0.13521934697491622
984,2026-02-03 21:55:00,0.006103633318063704,-0.14132298029297996,-0.006103633318063735,-0.14132298029297996
985,2026-02-03 22:08:00,0.006103633318063704,-0.13521934697491625,0.006103633318063704,-0.13521934697491625
986,2026-02-03 22:25:00,0.006103633318063704,-0.14132298029298,-0.006103633318063735,-0.14132298029298
987,2026-02-03 22:47:00,0.006103633318063704,-0.14742661361104384,-0.006103633318063847,-0.14742661361104384
988,2026-02-03 23:04:00,0.006103633318063704,-0.15353024692910758,-0.006103633318063735,-0.15353024692910758
989,2026-02-03 23:47:00,0.006103633318063704,-0.14742661361104387,0.006103633318063704,-0.14742661361104387
990,2026-02-04 00:25:00,0.006103633318063704,-0.14132298029298015,0.006103633318063704,-0.14132298029298015
991,2026-02-04 00:43:00,0.006103633318063704,-0.1474266136110439,-0.006103633318063735,-0.1474266136110439
992,2026-02-04 01:01:00,0.006103633318063704,-0.14132298029298018,0.006103633318063704,-0.14132298029298018
993,2026-02-04 01:04:00,0.006103633318063704,-0.14576922852325125,-0.0044462482302710556,-0.14576922852325125
994,2026-02-04 02:31:00,0.006103633318063704,-0.151872861841315,-0.006103633318063735,-0.151872861841315
995,2026-02-04 02:49:00,0.006103633318063704,-0.14576922852325128,0.006103633318063704,-0.14576922852325128
996,2026-02-04 03:09:00,0.006103633318063704,-0.13966559520518756,0.006103633318063704,-0.13966559520518756
997,2026-02-04 03:13:00,0.006103633318063704,-0.13906002393113034,0.0006055712740572155,-0.13906002393113034
998,2026-02-04 05:54:00,0.006103633318063704,-0.13295639061306663,0.006103633318063704,-0.13295639061306663
999,2026-02-04 06:05:00,0.006103633318063704,-0.12685275729500292,0.006103633318063704,-0.12685275729500292
1000,2026-02-04 06:37:00,0.006103633318063704,-0.12074912397693922,0.006103633318063704,-0.12074912397693922
1001,2026-02-04 06:47:00,0.006103633318063704,-0.12685275729500295,-0.006103633318063735,-0.12685275729500295
1002,2026-02-04 07:04:00,0.006103633318063704,-0.1329563906130667,-0.006103633318063735,-0.1329563906130667
1003,2026-02-04 08:26:00,0.006103633318063704,-0.12685275729500298,0.006103633318063704,-0.12685275729500298
1004,2026-02-04 11:04:00,0.006103633318063704,-0.13295639061306672,-0.006103633318063735,-0.13295639061306672
