trial_no,param_hash,params,feature_k,objective_score,valid_ratio_p925,train_ratio_p925,train_valid_gap,spearman_rho,decile_monotonicity,valid_rmse,train_rmse,valid_mae,elapsed_s,best_iteration,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees,p_feature_k
1,a0b5e998b3f00110,"{'num_leaves': 8, 'max_depth': -1, 'min_child_samples': 7159, 'min_child_weight': 0.03142880890840111, 'min_split_gain': 1.2087541473056957e-05, 'reg_alpha': 0.0070689749506246055, 'reg_lambda': 2.310201887845293, 'subsample': 0.5417022549267169, 'colsample_bytree': 0.5325453457757225, 'learning_rate': 0.016738881542579662, 'max_bin': 63, 'path_smooth': 0.2801635158716261, 'extra_trees': True, 'feature_k': 9}",9,-0.9012252704904392,0.0,0.0,0.0693382594803783,-0.0111276125270927,0.4444444444444444,0.0085548765400562,0.0135886205862273,0.0050129654111386,0.7,211,8,-1,7159,0.0314288089084011,1.2087541473056955e-05,0.0070689749506246,2.310201887845293,0.5417022549267169,0.5325453457757225,0.0167388815425796,63,0.2801635158716261,True,9
2,7ca53848f20b92b6,"{'num_leaves': 11, 'max_depth': -1, 'min_child_samples': 3944, 'min_child_weight': 0.0008200518402245837, 'min_split_gain': 0.07286653737491042, 'reg_alpha': 0.002458603276328005, 'reg_lambda': 23.359635026261596, 'subsample': 0.6700762468698006, 'colsample_bytree': 0.4232229409068673, 'learning_rate': 0.015636765183901856, 'max_bin': 127, 'path_smooth': 0.010842262717330166, 'extra_trees': False, 'feature_k': 15}",15,-0.940072499134886,0.0,0.0,0.0338227673248696,-0.0079507222056279,0.5555555555555556,0.0085550898564312,0.0135962624353608,0.0050110342774562,0.7,88,11,-1,3944,0.0008200518402245,0.0728665373749104,0.002458603276328,23.3596350262616,0.6700762468698006,0.4232229409068673,0.0156367651839018,127,0.0108422627173301,False,15
3,fa633b64108ef674,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 663, 'min_child_weight': 0.001465655388622534, 'min_split_gain': 1.5167330688076188e-05, 'reg_alpha': 0.01217295809836997, 'reg_lambda': 45.44383960336016, 'subsample': 0.6283766633467947, 'colsample_bytree': 0.5185607058124284, 'learning_rate': 0.017444803725696106, 'max_bin': 127, 'path_smooth': 0.0019870215385428634, 'extra_trees': False, 'feature_k': 5}",5,-1.0362718802652549,0.0,0.0,-0.0413227359996055,0.0119070712835193,0.4444444444444444,0.0085578376792259,0.0135912136912544,0.0050171030104794,0.4,67,4,2,663,0.0014656553886225,1.5167330688076188e-05,0.0121729580983699,45.44383960336016,0.6283766633467947,0.5185607058124284,0.0174448037256961,127,0.0019870215385428,False,5
4,31a97b3b5f4e8376,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 677, 'min_child_weight': 0.0001551225912648476, 'min_split_gain': 0.0, 'reg_alpha': 0.017535949529764425, 'reg_lambda': 4.4706085467784895, 'subsample': 0.814803089169032, 'colsample_bytree': 0.7325344828131278, 'learning_rate': 0.038564059735781746, 'max_bin': 63, 'path_smooth': 0.7128188058401367, 'extra_trees': False, 'feature_k': 36}",36,-1.1385289459155767,0.0,0.0,-0.0617785729886339,0.0061847682688044,0.4444444444444444,0.0085528772082864,0.0136029826494469,0.0050041211156472,0.7,83,3,-1,677,0.0001551225912648,0.0,0.0175359495297644,4.4706085467784895,0.814803089169032,0.7325344828131278,0.0385640597357817,63,0.7128188058401367,False,36
5,9c779c3d0bc1c93f,"{'num_leaves': 12, 'max_depth': 6, 'min_child_samples': 908, 'min_child_weight': 0.01847793417351926, 'min_split_gain': 9.935023909063687e-05, 'reg_alpha': 0.008226074946221037, 'reg_lambda': 1.4254757044027435, 'subsample': 0.594875726456884, 'colsample_bytree': 0.4467327723524026, 'learning_rate': 0.04252728490529761, 'max_bin': 63, 'path_smooth': 3.06085221067225, 'extra_trees': False, 'feature_k': 54}",54,-1.1950422650129666,0.0,0.0,-0.1067081541498631,0.0269561083781373,0.6666666666666666,0.0085459953575851,0.0135999242190345,0.0049942537262917,2.5,45,12,6,908,0.0184779341735192,9.935023909063689e-05,0.008226074946221,1.4254757044027435,0.594875726456884,0.4467327723524026,0.0425272849052976,63,3.06085221067225,False,54
6,bba065ceefca93ab,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 1314, 'min_child_weight': 0.001787446325623842, 'min_split_gain': 0.0, 'reg_alpha': 0.007734482156646798, 'reg_lambda': 1.7367237151593158, 'subsample': 0.6188075857018139, 'colsample_bytree': 0.9157458223475115, 'learning_rate': 0.010523808491663062, 'max_bin': 127, 'path_smooth': 0.02847858516856297, 'extra_trees': False, 'feature_k': 6}",6,-1.0005902937744864,0.0,0.0,0.091734422104847,0.0121826210697578,0.4444444444444444,0.0085595344444515,0.0135932696492213,0.0050211540678399,0.4,71,4,2,1314,0.0017874463256238,0.0,0.0077344821566467,1.7367237151593158,0.6188075857018139,0.9157458223475116,0.010523808491663,127,0.0284785851685629,False,6
7,4acd72c474a633eb,"{'num_leaves': 12, 'max_depth': 4, 'min_child_samples': 341, 'min_child_weight': 0.002940074130903307, 'min_split_gain': 0.0, 'reg_alpha': 8.761971101023693, 'reg_lambda': 3.0486708834580667, 'subsample': 0.7860677737029392, 'colsample_bytree': 0.8069717691972305, 'learning_rate': 0.008641866406575374, 'max_bin': 63, 'path_smooth': 0.3382387201936217, 'extra_trees': False, 'feature_k': 3}",3,-1.0590533565533984,0.0,0.0,-0.0395162252272969,0.0029747389730357,0.4444444444444444,0.0085573285391556,0.013590860865321,0.0050152973506898,1.5,124,12,4,341,0.0029400741309033,0.0,8.761971101023693,3.0486708834580667,0.7860677737029392,0.8069717691972305,0.0086418664065753,63,0.3382387201936217,False,3
8,ef8a20ed4105a7f2,"{'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 2556, 'min_child_weight': 0.0014461256820152153, 'min_split_gain': 4.9827112000811324e-05, 'reg_alpha': 5.583672722754823, 'reg_lambda': 1.8838307787619746, 'subsample': 0.6205331755251292, 'colsample_bytree': 0.4180841127443534, 'learning_rate': 0.04204008859772418, 'max_bin': 63, 'path_smooth': 0.4364516946807793, 'extra_trees': False, 'feature_k': 16}",16,-0.9815121829042488,0.0,0.0,-0.0029789447205569,-0.0128294510478913,0.2222222222222222,0.0085558927309119,0.0135980741083077,0.0050101643931369,0.4,38,32,5,2556,0.0014461256820152,4.982711200081133e-05,5.583672722754823,1.8838307787619744,0.6205331755251292,0.4180841127443534,0.0420400885977241,63,0.4364516946807793,False,16
9,7e7a6c40b3ebd9d6,"{'num_leaves': 5, 'max_depth': 3, 'min_child_samples': 3550, 'min_child_weight': 0.008435191341743056, 'min_split_gain': 0.0, 'reg_alpha': 0.0021705003488711127, 'reg_lambda': 2.105025824748384, 'subsample': 0.8992770942635395, 'colsample_bytree': 0.7138574357957539, 'learning_rate': 0.005107014088805241, 'max_bin': 127, 'path_smooth': 0.001047722656409829, 'extra_trees': True, 'feature_k': 27}",27,-0.8268564754552321,0.0,0.0,0.0456607733994726,-0.0261597702662584,0.4444444444444444,0.0085551223675492,0.0135982278865279,0.0050090500663141,1.5,353,5,3,3550,0.008435191341743,0.0,0.0021705003488711,2.105025824748384,0.8992770942635395,0.7138574357957539,0.0051070140888052,127,0.0010477226564098,True,27
10,178e7ae6cc0aca04,"{'num_leaves': 21, 'max_depth': 8, 'min_child_samples': 282, 'min_child_weight': 0.001268082208042942, 'min_split_gain': 0.0, 'reg_alpha': 0.011502956321912736, 'reg_lambda': 3.0759501068720385, 'subsample': 0.9365052773762228, 'colsample_bytree': 0.5858586348000562, 'learning_rate': 0.038995685532633356, 'max_bin': 127, 'path_smooth': 0.10245858939867322, 'extra_trees': False, 'feature_k': 5}",5,-1.0643482420691373,0.0,0.0,-0.0338794190354321,0.0056185626132897,0.3333333333333333,0.0085594682748102,0.0135923229356264,0.0050207467733085,0.5,16,21,8,282,0.0012680822080429,0.0,0.0115029563219127,3.0759501068720385,0.9365052773762228,0.5858586348000562,0.0389956855326333,127,0.1024585893986732,False,5
11,53ea6918cc8d9ee8,"{'num_leaves': 26, 'max_depth': 6, 'min_child_samples': 6140, 'min_child_weight': 0.0019255395572015624, 'min_split_gain': 0.0, 'reg_alpha': 7.355619850853311, 'reg_lambda': 84.5746003373148, 'subsample': 0.8765047277336799, 'colsample_bytree': 0.5266693352417514, 'learning_rate': 0.012135781063832509, 'max_bin': 63, 'path_smooth': 0.0047639915966305865, 'extra_trees': True, 'feature_k': 28}",28,-0.8986807129278339,0.0,0.0,0.025109345943892,-0.009286388704048,0.3333333333333333,0.008554182367087,0.0135909402719014,0.0050124758374824,0.9,138,26,6,6140,0.0019255395572015,0.0,7.355619850853311,84.5746003373148,0.8765047277336799,0.5266693352417514,0.0121357810638325,63,0.0047639915966305,True,28
12,8285660e2c375ba4,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 590, 'min_child_weight': 0.026796832798314667, 'min_split_gain': 0.00027413507419758244, 'reg_alpha': 1.7396167422846986, 'reg_lambda': 54.21814280975649, 'subsample': 0.9066202762782356, 'colsample_bytree': 0.6568054393165627, 'learning_rate': 0.01586668862464422, 'max_bin': 63, 'path_smooth': 0.6424916813668934, 'extra_trees': True, 'feature_k': 8}",8,-0.8739293681407563,0.0,0.0,0.1378924920812776,-0.0010703795909283,0.5555555555555556,0.0085569557614139,0.0135903939459847,0.0050157835831603,1.0,79,8,3,590,0.0267968327983146,0.0002741350741975,1.7396167422846986,54.21814280975649,0.9066202762782356,0.6568054393165627,0.0158666886246442,63,0.6424916813668934,True,8
13,a545a4abc5832385,"{'num_leaves': 8, 'max_depth': 8, 'min_child_samples': 754, 'min_child_weight': 0.00024053680495891361, 'min_split_gain': 0.01951651378326559, 'reg_alpha': 0.12273630375458194, 'reg_lambda': 34.67265563079218, 'subsample': 0.5579105137484216, 'colsample_bytree': 0.7237342854914002, 'learning_rate': 0.0060857971057506986, 'max_bin': 127, 'path_smooth': 0.1453919918756155, 'extra_trees': True, 'feature_k': 72}",72,-1.0619775164873817,0.0,0.0,-0.0644033272325477,-0.0016729609231326,0.5555555555555556,0.0085521658413926,0.01360670333574,0.0050021906567941,2.9,356,8,8,754,0.0002405368049589,0.0195165137832655,0.1227363037545819,34.67265563079218,0.5579105137484216,0.7237342854914002,0.0060857971057506,127,0.1453919918756155,True,72
14,4be618ee6b0660aa,"{'num_leaves': 13, 'max_depth': 8, 'min_child_samples': 903, 'min_child_weight': 0.0003310418956324517, 'min_split_gain': 0.0, 'reg_alpha': 0.004224235973517089, 'reg_lambda': 3.1658169231879687, 'subsample': 0.7246133323530601, 'colsample_bytree': 0.7787575536200373, 'learning_rate': 0.02286479863770566, 'max_bin': 127, 'path_smooth': 0.8945150807271531, 'extra_trees': True, 'feature_k': 11}",11,-0.8187691444802411,0.0,0.0,0.1343081172009474,-0.0115070290114196,0.3333333333333333,0.0085621571945255,0.013595565956172,0.0050244074630933,0.5,24,13,8,903,0.0003310418956324,0.0,0.004224235973517,3.1658169231879687,0.7246133323530601,0.7787575536200373,0.0228647986377056,127,0.8945150807271531,True,11
15,f7373482d8e1de16,"{'num_leaves': 6, 'max_depth': 8, 'min_child_samples': 286, 'min_child_weight': 0.0029843353644467227, 'min_split_gain': 0.0, 'reg_alpha': 0.07832259769732479, 'reg_lambda': 2.2202595144810537, 'subsample': 0.6669258246189865, 'colsample_bytree': 0.589102840638424, 'learning_rate': 0.02064524791470012, 'max_bin': 63, 'path_smooth': 0.0315101491238403, 'extra_trees': False, 'feature_k': 48}",48,-1.1332312008626892,0.0,0.0,0.0101545084571434,-0.0003449454030149,0.5555555555555556,0.0085523827380333,0.0136005809419357,0.0050040408155063,2.1,85,6,8,286,0.0029843353644467,0.0,0.0783225976973247,2.2202595144810537,0.6669258246189865,0.589102840638424,0.0206452479147001,63,0.0315101491238403,False,48
16,1793045b3fcff1a6,"{'num_leaves': 21, 'max_depth': 6, 'min_child_samples': 1495, 'min_child_weight': 0.06674126383295358, 'min_split_gain': 0.0006807874826564588, 'reg_alpha': 0.035027613678423136, 'reg_lambda': 83.63366476207685, 'subsample': 0.9026753209780318, 'colsample_bytree': 0.46747468087357785, 'learning_rate': 0.005865854755559393, 'max_bin': 63, 'path_smooth': 0.002386557173672711, 'extra_trees': False, 'feature_k': 8}",8,-1.0232216787892177,0.0,0.0,0.0351232445132718,0.0091673655034735,0.4444444444444444,0.0085543300381412,0.0135862578511397,0.005012053753965,1.0,192,21,6,1495,0.0667412638329535,0.0006807874826564,0.0350276136784231,83.63366476207685,0.9026753209780318,0.4674746808735778,0.0058658547555593,63,0.0023865571736727,False,8
17,284eab0c1ec0d328,"{'num_leaves': 38, 'max_depth': 8, 'min_child_samples': 384, 'min_child_weight': 0.01785847026161885, 'min_split_gain': 0.00013431925993528124, 'reg_alpha': 1.6878698558795624, 'reg_lambda': 95.72167377160835, 'subsample': 0.6563088384557132, 'colsample_bytree': 0.5732108514756699, 'learning_rate': 0.029880163192497203, 'max_bin': 127, 'path_smooth': 2.7142572552186843, 'extra_trees': True, 'feature_k': 34}",34,-1.020572113838447,0.0,0.0,-0.0097818045217636,-0.0232588406646419,0.4444444444444444,0.0085510869593202,0.0135984999199994,0.004999901299631,0.9,58,38,8,384,0.0178584702616188,0.0001343192599352,1.6878698558795624,95.72167377160837,0.6563088384557132,0.5732108514756699,0.0298801631924972,127,2.7142572552186843,True,34
18,cd6ecfed2bdff31c,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 648, 'min_child_weight': 0.07082488877259253, 'min_split_gain': 0.0, 'reg_alpha': 6.344955605329754, 'reg_lambda': 14.024125070550067, 'subsample': 0.7659186060848996, 'colsample_bytree': 0.6190673131869918, 'learning_rate': 0.009821566828258601, 'max_bin': 127, 'path_smooth': 1.0221111307208344, 'extra_trees': False, 'feature_k': 3}",3,-0.9784127099510308,0.0,0.0,0.0620596828651092,0.0039350006370326,0.3333333333333333,0.0085578538624964,0.0135912632181541,0.0050155796668992,0.5,149,3,-1,648,0.0708248887725925,0.0,6.344955605329754,14.024125070550069,0.7659186060848996,0.6190673131869918,0.0098215668282586,127,1.0221111307208344,False,3
19,f8b71177019b2699,"{'num_leaves': 12, 'max_depth': 4, 'min_child_samples': 290, 'min_child_weight': 0.0001787806114764849, 'min_split_gain': 0.0, 'reg_alpha': 0.6366144994552211, 'reg_lambda': 1.39806065178364, 'subsample': 0.8609300296451781, 'colsample_bytree': 0.7737453362938977, 'learning_rate': 0.006030020449780428, 'max_bin': 127, 'path_smooth': 0.03141110271934876, 'extra_trees': True, 'feature_k': 65}",65,-1.0486996219890072,0.0,0.0,0.0428953307368831,0.0081956638067553,0.4444444444444444,0.0085503722876262,0.0136043940356984,0.0049996244237321,2.2,347,12,4,290,0.0001787806114764,0.0,0.6366144994552211,1.39806065178364,0.8609300296451781,0.7737453362938977,0.0060300204497804,127,0.0314111027193487,True,65
20,0d582b15abcec030,"{'num_leaves': 61, 'max_depth': 8, 'min_child_samples': 1125, 'min_child_weight': 0.0001475400162806172, 'min_split_gain': 1.1102341430568339e-05, 'reg_alpha': 0.0029872506553136487, 'reg_lambda': 1.7181160447978314, 'subsample': 0.7746051510580317, 'colsample_bytree': 0.797626927559254, 'learning_rate': 0.019157497141753767, 'max_bin': 63, 'path_smooth': 0.013894673469237211, 'extra_trees': False, 'feature_k': 69}",69,-1.1591697439687034,0.0,0.0,0.115107153127768,0.0266549735029227,0.3333333333333333,0.0085467800955655,0.0135931753241776,0.0049960618500604,1.4,79,61,8,1125,0.0001475400162806,1.110234143056834e-05,0.0029872506553136,1.7181160447978314,0.7746051510580317,0.797626927559254,0.0191574971417537,63,0.0138946734692372,False,69
21,42de1bbbefdf2fdd,"{'num_leaves': 13, 'max_depth': 6, 'min_child_samples': 1378, 'min_child_weight': 0.013083932479569429, 'min_split_gain': 0.0, 'reg_alpha': 0.027895008270735364, 'reg_lambda': 3.200702310791133, 'subsample': 0.7370111001127096, 'colsample_bytree': 0.44624552673081447, 'learning_rate': 0.04478660902975572, 'max_bin': 63, 'path_smooth': 4.190659311480278, 'extra_trees': False, 'feature_k': 52}",52,-1.1139532872996127,0.0,0.0,0.1660185408363428,0.0046939080826286,0.6666666666666666,0.0085474029383102,0.013597820993321,0.0049952801575805,1.1,49,13,6,1378,0.0130839324795694,0.0,0.0278950082707353,3.200702310791133,0.7370111001127096,0.4462455267308144,0.0447866090297557,63,4.190659311480278,False,52
22,b829c4a4869a09a2,"{'num_leaves': 3, 'max_depth': -1, 'min_child_samples': 590, 'min_child_weight': 0.0004779621121859563, 'min_split_gain': 0.0, 'reg_alpha': 0.004642408511698081, 'reg_lambda': 4.825148830004541, 'subsample': 0.8845953822854229, 'colsample_bytree': 0.786638992645688, 'learning_rate': 0.03315105484054929, 'max_bin': 63, 'path_smooth': 0.07504583322153133, 'extra_trees': False, 'feature_k': 55}",55,-1.1008665049025463,0.0,0.0,0.1692019438154588,0.0166466116649098,0.3333333333333333,0.008550124526915,0.0136032723088333,0.0049988632919514,1.0,160,3,-1,590,0.0004779621121859,0.0,0.004642408511698,4.825148830004541,0.8845953822854229,0.786638992645688,0.0331510548405492,63,0.0750458332215313,False,55
23,8a2c4637e12d6213,"{'num_leaves': 31, 'max_depth': 8, 'min_child_samples': 764, 'min_child_weight': 0.0001795825221168218, 'min_split_gain': 0.0022767133838594526, 'reg_alpha': 0.07434694659498299, 'reg_lambda': 1.814573088066756, 'subsample': 0.8736607822236787, 'colsample_bytree': 0.6644652489689813, 'learning_rate': 0.028952117977125276, 'max_bin': 63, 'path_smooth': 0.005403014173349562, 'extra_trees': True, 'feature_k': 68}",68,-1.0991328017033883,0.0,0.0,0.0328947988643559,-0.0122990370211294,0.5555555555555556,0.0085541321856601,0.0136009742451749,0.0050061833103391,1.2,37,31,8,764,0.0001795825221168,0.0022767133838594,0.0743469465949829,1.814573088066756,0.8736607822236787,0.6644652489689813,0.0289521179771252,63,0.0054030141733495,True,68
24,05f8b17f6184be8b,"{'num_leaves': 62, 'max_depth': -1, 'min_child_samples': 2580, 'min_child_weight': 0.00020972300409087714, 'min_split_gain': 1.0228910428069737e-05, 'reg_alpha': 0.004844326447722904, 'reg_lambda': 3.3297396585942782, 'subsample': 0.928732191961842, 'colsample_bytree': 0.8658795125638084, 'learning_rate': 0.02219139561651965, 'max_bin': 63, 'path_smooth': 0.008214965441809316, 'extra_trees': False, 'feature_k': 46}",46,-0.9367664183460808,0.0,0.0,0.0463025209762778,-0.0247537081271919,0.4444444444444444,0.0085579165627786,0.0136067880890148,0.0050125303074218,1.0,38,62,-1,2580,0.0002097230040908,1.0228910428069737e-05,0.0048443264477229,3.3297396585942782,0.928732191961842,0.8658795125638084,0.0221913956165196,63,0.0082149654418093,False,46
25,ff18479d24ffbb17,"{'num_leaves': 5, 'max_depth': -1, 'min_child_samples': 1341, 'min_child_weight': 0.00010278747765112429, 'min_split_gain': 0.0, 'reg_alpha': 0.03846131639858846, 'reg_lambda': 14.005059077957469, 'subsample': 0.8050885634713264, 'colsample_bytree': 0.7430009581951813, 'learning_rate': 0.030836865528987116, 'max_bin': 127, 'path_smooth': 6.443368965609855, 'extra_trees': False, 'feature_k': 25}",25,-0.948551039636118,0.0,0.0,0.0888125856180441,-0.006922324901659,0.5555555555555556,0.0085544124452919,0.0136058387147816,0.0050032613697842,0.6,84,5,-1,1341,0.0001027874776511,0.0,0.0384613163985884,14.005059077957467,0.8050885634713264,0.7430009581951813,0.0308368655289871,127,6.443368965609855,False,25
26,10f8b8f82ac83569,"{'num_leaves': 9, 'max_depth': 6, 'min_child_samples': 455, 'min_child_weight': 0.023115010003079903, 'min_split_gain': 0.00013733750151776898, 'reg_alpha': 0.013363421711106492, 'reg_lambda': 1.1638875794710921, 'subsample': 0.4834763326376102, 'colsample_bytree': 0.4058176780301534, 'learning_rate': 0.04941855906402974, 'max_bin': 63, 'path_smooth': 0.5204594108379552, 'extra_trees': False, 'feature_k': 64}",64,-1.1219497081216545,0.0,0.0,0.1034974472959955,0.0201543183875388,0.5555555555555556,0.0085503494932309,0.0135987498557244,0.0050019219771423,0.7,34,9,6,455,0.0231150100030799,0.0001373375015177,0.0133634217111064,1.163887579471092,0.4834763326376102,0.4058176780301534,0.0494185590640297,63,0.5204594108379552,False,64
27,d086c34f852cfd9d,"{'num_leaves': 61, 'max_depth': 8, 'min_child_samples': 468, 'min_child_weight': 0.009360662982680533, 'min_split_gain': 7.121401500270524e-05, 'reg_alpha': 0.0012334687669964118, 'reg_lambda': 10.298990208436633, 'subsample': 0.7594669584224275, 'colsample_bytree': 0.7200671744679876, 'learning_rate': 0.03157063568605282, 'max_bin': 63, 'path_smooth': 0.026078250428846858, 'extra_trees': False, 'feature_k': 54}",54,-1.1309308416289283,0.0,0.0,0.2944162546466748,0.0335473624278904,0.5555555555555556,0.0085371519438097,0.0135736972572571,0.0049821483597494,1.3,55,61,8,468,0.0093606629826805,7.121401500270524e-05,0.0012334687669964,10.298990208436631,0.7594669584224275,0.7200671744679876,0.0315706356860528,63,0.0260782504288468,False,54
28,320ba6bbcfd5e2bc,"{'num_leaves': 50, 'max_depth': 8, 'min_child_samples': 780, 'min_child_weight': 0.00011854568496792309, 'min_split_gain': 0.002207358647637239, 'reg_alpha': 0.007447969798356056, 'reg_lambda': 3.321693724470129, 'subsample': 0.7097442784978046, 'colsample_bytree': 0.9460058294585265, 'learning_rate': 0.009688063527148499, 'max_bin': 63, 'path_smooth': 0.012706003544584892, 'extra_trees': False, 'feature_k': 69}",69,-1.1645559594564254,0.0,0.0,0.2433577887773534,0.0295866641792128,0.6666666666666666,0.0085449123061613,0.0135855045626377,0.0049949472336814,2.0,144,50,8,780,0.0001185456849679,0.0022073586476372,0.007447969798356,3.321693724470129,0.7097442784978046,0.9460058294585264,0.0096880635271484,63,0.0127060035445848,False,69
29,2f9278cb1fe9bf30,"{'num_leaves': 59, 'max_depth': 8, 'min_child_samples': 780, 'min_child_weight': 0.0010055289957237158, 'min_split_gain': 0.003715770688290224, 'reg_alpha': 0.0011671975837583284, 'reg_lambda': 2.065843328500352, 'subsample': 0.6504024177469913, 'colsample_bytree': 0.9031174524962338, 'learning_rate': 0.008988995972942417, 'max_bin': 63, 'path_smooth': 0.001452155516021914, 'extra_trees': False, 'feature_k': 54}",54,-1.1132699751978332,0.0,0.0,0.1823635075916354,0.0275880149992018,0.4444444444444444,0.0085444868103368,0.0135898455717183,0.0049925078069062,1.8,172,59,8,780,0.0010055289957237,0.0037157706882902,0.0011671975837583,2.065843328500352,0.6504024177469913,0.9031174524962338,0.0089889959729424,63,0.0014521555160219,False,54
30,f9a530d19a4dcf68,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 3534, 'min_child_weight': 0.0049327960870586, 'min_split_gain': 0.0012681082521911863, 'reg_alpha': 0.010249610095904539, 'reg_lambda': 1.19977235650245, 'subsample': 0.5853135023427717, 'colsample_bytree': 0.6232702587399116, 'learning_rate': 0.0277450457030773, 'max_bin': 63, 'path_smooth': 9.340672164978683, 'extra_trees': False, 'feature_k': 28}",28,-0.9793021806377352,0.0,0.0,-0.0401309196388605,-0.0277082705628888,0.3333333333333333,0.0085548289068966,0.0135993862941353,0.0050075622365095,0.6,76,4,2,3534,0.0049327960870586,0.0012681082521911,0.0102496100959045,1.19977235650245,0.5853135023427717,0.6232702587399116,0.0277450457030773,63,9.340672164978685,False,28
31,c9ca277417e70166,"{'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 643, 'min_child_weight': 0.00010287102948740773, 'min_split_gain': 6.377747150505146e-05, 'reg_alpha': 0.009778799482044988, 'reg_lambda': 1.1258895806606748, 'subsample': 0.7894169015485101, 'colsample_bytree': 0.9452591338259908, 'learning_rate': 0.009027991293625887, 'max_bin': 63, 'path_smooth': 0.40176253866456096, 'extra_trees': False, 'feature_k': 61}",61,-1.1736056715253766,0.0,0.0,0.3413022927521156,0.0377895377454226,0.5555555555555556,0.0085423078078178,0.0135861303641063,0.0049892376042991,2.4,298,32,5,643,0.0001028710294874,6.377747150505146e-05,0.0097787994820449,1.1258895806606748,0.7894169015485101,0.9452591338259908,0.0090279912936258,63,0.4017625386645609,False,61
32,835fa4288008affc,"{'num_leaves': 19, 'max_depth': 5, 'min_child_samples': 1164, 'min_child_weight': 0.00045337006633794786, 'min_split_gain': 4.731289068105053e-05, 'reg_alpha': 0.03359297110798112, 'reg_lambda': 2.5553741037987874, 'subsample': 0.7891940637867108, 'colsample_bytree': 0.8456543270129891, 'learning_rate': 0.008808087838273, 'max_bin': 63, 'path_smooth': 1.2161799730304843, 'extra_trees': False, 'feature_k': 47}",47,-1.1284568350854811,0.0,0.0,0.1558200546658326,0.0240603390496759,0.4444444444444444,0.0085451120758188,0.0135937346706401,0.0049911576404489,1.9,312,19,5,1164,0.0004533700663379,4.731289068105053e-05,0.0335929711079811,2.555374103798788,0.7891940637867108,0.8456543270129891,0.008808087838273,63,1.2161799730304843,False,47
33,33aaf7083293f610,"{'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 615, 'min_child_weight': 0.00010015406977192105, 'min_split_gain': 6.580618743038858e-05, 'reg_alpha': 0.003443285086017866, 'reg_lambda': 7.11796472353199, 'subsample': 0.7669927407813323, 'colsample_bytree': 0.9211480400114959, 'learning_rate': 0.008757164706113499, 'max_bin': 63, 'path_smooth': 0.1281036987718826, 'extra_trees': True, 'feature_k': 76}",76,-1.1424265204193436,0.0,0.0,0.0649962752807022,0.0131828358825607,0.3333333333333333,0.0085460171758098,0.0135980353688648,0.0049925658006005,2.4,273,32,5,615,0.0001001540697719,6.580618743038858e-05,0.0034432850860178,7.11796472353199,0.7669927407813323,0.921148040011496,0.0087571647061134,63,0.1281036987718826,True,76
34,a694779db0925b74,"{'num_leaves': 61, 'max_depth': 8, 'min_child_samples': 1194, 'min_child_weight': 0.0006730489390550261, 'min_split_gain': 1.1776130718898812e-05, 'reg_alpha': 0.0026818329383652916, 'reg_lambda': 1.0189884420836735, 'subsample': 0.7869051682338964, 'colsample_bytree': 0.6889210368277463, 'learning_rate': 0.014489334567179907, 'max_bin': 127, 'path_smooth': 0.5457000793307286, 'extra_trees': False, 'feature_k': 47}",47,-1.110069903098027,0.0,0.0,0.1533435356148667,0.0157089458617212,0.4444444444444444,0.0085519698906496,0.0135950410341367,0.0050053398618665,1.3,71,61,8,1194,0.000673048939055,1.1776130718898812e-05,0.0026818329383652,1.0189884420836737,0.7869051682338964,0.6889210368277463,0.0144893345671799,127,0.5457000793307286,False,47
35,7bfe16277f533071,"{'num_leaves': 63, 'max_depth': 8, 'min_child_samples': 1331, 'min_child_weight': 0.0001990420900632004, 'min_split_gain': 0.0003123503172632248, 'reg_alpha': 0.004440274987624957, 'reg_lambda': 1.260405439755859, 'subsample': 0.8383060198694111, 'colsample_bytree': 0.6845547118994444, 'learning_rate': 0.017825075624863934, 'max_bin': 63, 'path_smooth': 0.010889551361420204, 'extra_trees': False, 'feature_k': 58}",58,-1.1193395654170164,0.0,0.0,0.0808267297034159,0.0193596771809542,0.5555555555555556,0.0085496394017546,0.0135975870211174,0.004998927927065,1.3,87,63,8,1331,0.0001990420900632,0.0003123503172632,0.0044402749876249,1.260405439755859,0.8383060198694111,0.6845547118994444,0.0178250756248639,63,0.0108895513614202,False,58
