trial_no,param_hash,params,feature_k,objective_score,valid_ratio_p925,train_ratio_p925,train_valid_gap,spearman_rho,decile_monotonicity,valid_rmse,train_rmse,valid_mae,elapsed_s,best_iteration,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees,p_feature_k
35,26e394b8fc6628cc,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 1453, 'min_child_weight': 0.00030320797884313404, 'min_split_gain': 0.0, 'reg_alpha': 0.03948787212271698, 'reg_lambda': 97.1409620051692, 'subsample': 0.7474220250459612, 'colsample_bytree': 0.7360358590111364, 'learning_rate': 0.02959407447922699, 'max_bin': 63, 'path_smooth': 3.811570836342122, 'extra_trees': False, 'feature_k': 44}",44,-1.86328633968818,1.93388990249177,2.6399255305276697,0.7060356280358997,0.2910246043767894,1.0,0.0096692204436664,0.0158619970583662,0.0081604098763474,1.3,350,4,2,1453,0.0003032079788431,0.0,0.0394878721227169,97.1409620051692,0.7474220250459612,0.7360358590111364,0.0295940744792269,63,3.811570836342122,False,44
36,7fbc63ecfe263e94,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 338, 'min_child_weight': 0.0007682204635574817, 'min_split_gain': 0.0, 'reg_alpha': 0.001158723068310641, 'reg_lambda': 31.50012404517176, 'subsample': 0.8447073148962481, 'colsample_bytree': 0.8782443359387129, 'learning_rate': 0.03664006439670228, 'max_bin': 63, 'path_smooth': 3.9897693670379146, 'extra_trees': False, 'feature_k': 51}",51,-1.882465480421136,1.9554883289734133,2.6857168144961974,0.7302284855227836,0.2936550942409822,1.0,0.0094821601003814,0.0158445011952147,0.0080050492858999,2.3,327,6,6,338,0.0007682204635574,0.0,0.0011587230683106,31.50012404517176,0.8447073148962481,0.8782443359387129,0.0366400643967022,63,3.989769367037914,False,51
37,f598f07750a7d50b,"{'num_leaves': 11, 'max_depth': -1, 'min_child_samples': 574, 'min_child_weight': 0.0006465032200957501, 'min_split_gain': 0.0, 'reg_alpha': 0.0026676864588701297, 'reg_lambda': 7.829564951178135, 'subsample': 0.4760346614763775, 'colsample_bytree': 0.8818350882155717, 'learning_rate': 0.022982548562033994, 'max_bin': 63, 'path_smooth': 0.14221082009188007, 'extra_trees': False, 'feature_k': 10}",10,-1.854053357905684,1.9274298910199967,2.6611952221631325,0.7337653311431358,0.2881993784633934,0.8888888888888888,0.0096424323744359,0.0161640032390036,0.0081724787527279,1.2,263,11,-1,574,0.0006465032200957,0.0,0.0026676864588701,7.829564951178135,0.4760346614763775,0.8818350882155717,0.0229825485620339,63,0.14221082009188,False,10
38,6ab9fda95cf72086,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 671, 'min_child_weight': 0.0003194183072673339, 'min_split_gain': 0.0, 'reg_alpha': 0.010722906763073995, 'reg_lambda': 6.949044714592864, 'subsample': 0.6856415623459744, 'colsample_bytree': 0.9106228371217251, 'learning_rate': 0.030619626118009752, 'max_bin': 127, 'path_smooth': 0.020867897480552188, 'extra_trees': False, 'feature_k': 13}",13,-1.8398031960768844,1.9126303490348475,2.64090187861448,0.7282715295796327,0.2914848664436853,1.0,0.0096728602447582,0.0162033678355735,0.0081594203924597,1.4,240,6,6,671,0.0003194183072673,0.0,0.0107229067630739,6.949044714592864,0.6856415623459744,0.9106228371217252,0.0306196261180097,127,0.0208678974805521,False,13
39,bb2094e4e8189bde,"{'num_leaves': 13, 'max_depth': 5, 'min_child_samples': 465, 'min_child_weight': 0.00024694046422407267, 'min_split_gain': 0.0, 'reg_alpha': 0.006649962347033874, 'reg_lambda': 86.92458408835498, 'subsample': 0.7596584818399178, 'colsample_bytree': 0.7065158777495174, 'learning_rate': 0.0257087514612012, 'max_bin': 127, 'path_smooth': 0.187180123266243, 'extra_trees': False, 'feature_k': 87}",87,-1.8804168918133413,1.9562720287674435,2.714823398308462,0.7585513695410193,0.2946710850840205,1.0,0.0094052504087949,0.0156935371810532,0.0079704293204065,3.5,283,13,5,465,0.000246940464224,0.0,0.0066499623470338,86.92458408835498,0.7596584818399178,0.7065158777495174,0.0257087514612012,127,0.187180123266243,False,87
40,346aee5cbc3578e2,"{'num_leaves': 3, 'max_depth': 4, 'min_child_samples': 588, 'min_child_weight': 0.0006106877932437207, 'min_split_gain': 0.05754842223228801, 'reg_alpha': 0.004934526765945798, 'reg_lambda': 23.46426880010747, 'subsample': 0.6514309534664874, 'colsample_bytree': 0.7846642683410111, 'learning_rate': 0.03086130692552066, 'max_bin': 63, 'path_smooth': 7.915428830353172, 'extra_trees': False, 'feature_k': 8}",8,-1.851827398262779,1.920824755014675,2.610798322533635,0.6899735675189598,0.2895575214228717,1.0,0.0098538669228671,0.0162393912402333,0.0083357516872734,0.8,263,3,4,588,0.0006106877932437,0.057548422232288,0.0049345267659457,23.46426880010747,0.6514309534664874,0.7846642683410111,0.0308613069255206,63,7.915428830353172,False,8
41,9ceeb7c1931d5bc4,"{'num_leaves': 16, 'max_depth': 4, 'min_child_samples': 2034, 'min_child_weight': 0.00010199791146476002, 'min_split_gain': 0.0014547352253641965, 'reg_alpha': 0.004840224147444312, 'reg_lambda': 13.53199237519432, 'subsample': 0.6345877841272445, 'colsample_bytree': 0.9066495283173976, 'learning_rate': 0.03236329787941391, 'max_bin': 63, 'path_smooth': 0.05916513855784506, 'extra_trees': True, 'feature_k': 24}",24,-1.8579174376814915,1.926425407729204,2.6115051082063245,0.685079700477121,0.2880833471223735,1.0,0.0097672860226364,0.016003611444411,0.008263696387997,3.2,494,16,4,2034,0.0001019979114647,0.0014547352253641,0.0048402241474443,13.53199237519432,0.6345877841272445,0.9066495283173976,0.0323632978794139,63,0.059165138557845,True,24
42,e25f10c40531da74,"{'num_leaves': 7, 'max_depth': 5, 'min_child_samples': 363, 'min_child_weight': 0.0004889137557157902, 'min_split_gain': 0.0, 'reg_alpha': 0.01473259791303528, 'reg_lambda': 5.494643326136815, 'subsample': 0.5030026026051232, 'colsample_bytree': 0.7341452080968093, 'learning_rate': 0.023619004396965904, 'max_bin': 63, 'path_smooth': 0.1728218459739976, 'extra_trees': False, 'feature_k': 99}",99,-1.930081921966439,1.999253170211376,2.6909656526607417,0.6917124824493661,0.2962567454168216,1.0,0.0093941728729771,0.0157469609393821,0.0078932391650904,5.9,523,7,5,363,0.0004889137557157,0.0,0.0147325979130352,5.494643326136815,0.5030026026051232,0.7341452080968093,0.0236190043969659,63,0.1728218459739976,False,99
43,1ee4b45bd573003c,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 250, 'min_child_weight': 0.0017894699874571015, 'min_split_gain': 0.0, 'reg_alpha': 0.005264032894501572, 'reg_lambda': 6.43346837981856, 'subsample': 0.48904497027082505, 'colsample_bytree': 0.7071453050705594, 'learning_rate': 0.028834051671345482, 'max_bin': 63, 'path_smooth': 1.0024777919012857, 'extra_trees': False, 'feature_k': 62}",62,-1.862430112704233,1.935895063632036,2.670544572910062,0.7346495092780263,0.29145560674728,1.0,0.0095184652403032,0.0160062066317114,0.0080388701670426,2.8,579,4,2,250,0.0017894699874571,0.0,0.0052640328945015,6.43346837981856,0.489044970270825,0.7071453050705594,0.0288340516713454,63,1.0024777919012855,False,62
44,a2a9f9dd741a9e7f,"{'num_leaves': 4, 'max_depth': 4, 'min_child_samples': 493, 'min_child_weight': 0.00017680744969314821, 'min_split_gain': 0.0, 'reg_alpha': 0.0025906712669711016, 'reg_lambda': 35.52329946730238, 'subsample': 0.740781421664204, 'colsample_bytree': 0.9437460206525062, 'learning_rate': 0.03163368234648459, 'max_bin': 63, 'path_smooth': 0.565298616834916, 'extra_trees': True, 'feature_k': 77}",77,-1.866816913831005,1.9367122002230817,2.6356650641438497,0.6989528639207678,0.291921189405301,1.0,0.0096153767277258,0.0159892211308772,0.0080762098719533,3.1,585,4,4,493,0.0001768074496931,0.0,0.0025906712669711,35.52329946730238,0.740781421664204,0.9437460206525062,0.0316336823464845,63,0.565298616834916,True,77
45,990d3766b01b783a,"{'num_leaves': 4, 'max_depth': 5, 'min_child_samples': 789, 'min_child_weight': 0.0020056017323538864, 'min_split_gain': 0.0, 'reg_alpha': 0.006356109872436696, 'reg_lambda': 7.002435103644675, 'subsample': 0.5201390324153479, 'colsample_bytree': 0.7750503863345855, 'learning_rate': 0.011835325509878408, 'max_bin': 63, 'path_smooth': 0.44328246239855, 'extra_trees': False, 'feature_k': 80}",80,-1.902136194879409,1.9689694777908229,2.6373023069049566,0.6683328291141339,0.2935128387925877,1.0,0.0095506615307195,0.015949767647707,0.0080001783075215,4.9,1266,4,5,789,0.0020056017323538,0.0,0.0063561098724366,7.002435103644675,0.5201390324153479,0.7750503863345855,0.0118353255098784,63,0.44328246239855,False,80
46,39dd4a878809ba16,"{'num_leaves': 3, 'max_depth': 4, 'min_child_samples': 554, 'min_child_weight': 0.0028282703213699423, 'min_split_gain': 0.0, 'reg_alpha': 0.031051052460435418, 'reg_lambda': 22.422880436660428, 'subsample': 0.9045740252431441, 'colsample_bytree': 0.8237075481693505, 'learning_rate': 0.02792095816725721, 'max_bin': 63, 'path_smooth': 6.113073957912611, 'extra_trees': False, 'feature_k': 23}",23,-1.830244545878064,1.904379381909692,2.645727742225979,0.7413483603162867,0.2931967086988156,1.0,0.0097012330981923,0.0159863465307087,0.0081923213792425,1.7,493,3,4,554,0.0028282703213699,0.0,0.0310510524604354,22.422880436660428,0.904574025243144,0.8237075481693505,0.0279209581672572,63,6.113073957912611,False,23
47,26698a199c72c1ce,"{'num_leaves': 7, 'max_depth': 6, 'min_child_samples': 419, 'min_child_weight': 0.00010479478693009844, 'min_split_gain': 0.0, 'reg_alpha': 0.004882695555504771, 'reg_lambda': 10.543072119880518, 'subsample': 0.4541539987553555, 'colsample_bytree': 0.8995407343152939, 'learning_rate': 0.014570947272300237, 'max_bin': 63, 'path_smooth': 0.10242549077499088, 'extra_trees': False, 'feature_k': 35}",35,-1.9012627153500992,1.9710066209374928,2.668445676811437,0.6974390558739434,0.2946753634573492,1.0,0.009557520968464,0.0159395876885006,0.0080696486104178,2.2,546,7,6,419,0.00010479478693,0.0,0.0048826955555047,10.543072119880518,0.4541539987553555,0.8995407343152939,0.0145709472723002,63,0.1024254907749908,False,35
48,a852c12427efb1f8,"{'num_leaves': 3, 'max_depth': 6, 'min_child_samples': 1360, 'min_child_weight': 0.00017004315435388068, 'min_split_gain': 0.007371689343849334, 'reg_alpha': 0.00222118837514313, 'reg_lambda': 14.103708481222155, 'subsample': 0.5093177429890738, 'colsample_bytree': 0.8091090314790554, 'learning_rate': 0.025685670739560913, 'max_bin': 127, 'path_smooth': 0.0966795799200947, 'extra_trees': False, 'feature_k': 124}",124,-1.8644354220862136,1.9353552228433784,2.6445532304150228,0.7091980075716444,0.2893124434995078,1.0,0.0096966789377133,0.0159346608126801,0.0081553352059531,3.5,530,3,6,1360,0.0001700431543538,0.0073716893438493,0.0022211883751431,14.103708481222156,0.5093177429890738,0.8091090314790554,0.0256856707395609,127,0.0966795799200947,False,124
49,594f0d98e6756c46,"{'num_leaves': 15, 'max_depth': 5, 'min_child_samples': 228, 'min_child_weight': 0.00043673892327561253, 'min_split_gain': 0.0, 'reg_alpha': 0.13822744652540814, 'reg_lambda': 13.18819789592499, 'subsample': 0.4881929630757758, 'colsample_bytree': 0.7197993142432497, 'learning_rate': 0.01908024557089364, 'max_bin': 63, 'path_smooth': 0.1527029737808225, 'extra_trees': False, 'feature_k': 58}",58,-1.8819404347898203,1.9612957845983616,2.754849282683778,0.793553498085416,0.2918166423437289,1.0,0.0093223717386122,0.0155778892136737,0.0078971751037554,4.7,530,15,5,228,0.0004367389232756,0.0,0.1382274465254081,13.18819789592499,0.4881929630757758,0.7197993142432497,0.0190802455708936,63,0.1527029737808225,False,58
50,e165ae09e99374af,"{'num_leaves': 8, 'max_depth': -1, 'min_child_samples': 358, 'min_child_weight': 0.0007945596986335272, 'min_split_gain': 0.0, 'reg_alpha': 0.20483075817726143, 'reg_lambda': 6.017077803779676, 'subsample': 0.5290283060803755, 'colsample_bytree': 0.8107202147419725, 'learning_rate': 0.02883575135243094, 'max_bin': 63, 'path_smooth': 0.047732356439926744, 'extra_trees': True, 'feature_k': 59}",59,-1.8756927368988543,1.947264334229456,2.6629803075354728,0.7157159733060166,0.2947473944650619,1.0,0.0095100923794863,0.0158541617940039,0.0080207226107626,2.3,411,8,-1,358,0.0007945596986335,0.0,0.2048307581772614,6.017077803779676,0.5290283060803755,0.8107202147419725,0.0288357513524309,63,0.0477323564399267,True,59
51,d7fed8f004c708e8,"{'num_leaves': 5, 'max_depth': 4, 'min_child_samples': 599, 'min_child_weight': 0.00032492635590999615, 'min_split_gain': 0.0, 'reg_alpha': 0.00340029687052535, 'reg_lambda': 3.1804197495175535, 'subsample': 0.49464982845193906, 'colsample_bytree': 0.5281632034495578, 'learning_rate': 0.041270583340281324, 'max_bin': 63, 'path_smooth': 0.010358861796873115, 'extra_trees': False, 'feature_k': 98}",98,-1.8910662742090645,1.96029435186967,2.652575128475726,0.6922807766060561,0.2945711710735648,1.0,0.0095455111755603,0.0160077739399319,0.0080069001811543,2.3,312,5,4,599,0.0003249263559099,0.0,0.0034002968705253,3.180419749517553,0.494649828451939,0.5281632034495578,0.0412705833402813,63,0.0103588617968731,False,98
52,8e140bd702c632d9,"{'num_leaves': 4, 'max_depth': 5, 'min_child_samples': 822, 'min_child_weight': 0.0023842361469053014, 'min_split_gain': 0.0, 'reg_alpha': 0.026271045983945005, 'reg_lambda': 2.2297840650516934, 'subsample': 0.5135292799616573, 'colsample_bytree': 0.7859079974791928, 'learning_rate': 0.007013243788878054, 'max_bin': 63, 'path_smooth': 0.9102376327367048, 'extra_trees': False, 'feature_k': 68}",68,-1.880085575685129,1.9486956406954703,2.6347962907988887,0.6861006501034181,0.2935303194046013,1.0,0.0095930673764928,0.015950233349567,0.0080738651526064,7.4,1684,4,5,822,0.0023842361469053,0.0,0.026271045983945,2.2297840650516934,0.5135292799616573,0.7859079974791928,0.007013243788878,63,0.9102376327367048,False,68
53,62e6e19766147b60,"{'num_leaves': 3, 'max_depth': 5, 'min_child_samples': 458, 'min_child_weight': 0.0019643231325447855, 'min_split_gain': 0.0, 'reg_alpha': 0.03749771999942963, 'reg_lambda': 9.16341194268377, 'subsample': 0.4857874849606346, 'colsample_bytree': 0.6635836698844673, 'learning_rate': 0.04521802446417699, 'max_bin': 63, 'path_smooth': 0.5381585613641898, 'extra_trees': False, 'feature_k': 89}",89,-1.875595238809609,1.9448810828672984,2.637739523444189,0.6928584405768907,0.292275404454095,1.0,0.0096052731649297,0.0160369856031098,0.0080789755197712,1.9,286,3,5,458,0.0019643231325447,0.0,0.0374977199994296,9.16341194268377,0.4857874849606346,0.6635836698844673,0.0452180244641769,63,0.5381585613641898,False,89
54,b677b0760948d089,"{'num_leaves': 14, 'max_depth': 5, 'min_child_samples': 217, 'min_child_weight': 0.000206824621409305, 'min_split_gain': 0.0, 'reg_alpha': 0.0014481899809970576, 'reg_lambda': 5.787840777015047, 'subsample': 0.736717905440842, 'colsample_bytree': 0.6678607760493487, 'learning_rate': 0.02639771820821328, 'max_bin': 63, 'path_smooth': 0.07419592493653746, 'extra_trees': False, 'feature_k': 69}",69,-1.8595354567186968,1.9395596992973128,2.739802125083476,0.8002424257861629,0.2946980687067584,1.0,0.0094501680287695,0.0154440048466668,0.0080313992897562,2.2,266,14,5,217,0.0002068246214093,0.0,0.001448189980997,5.787840777015047,0.736717905440842,0.6678607760493487,0.0263977182082132,63,0.0741959249365374,False,69
55,41439bb23c14c75e,"{'num_leaves': 5, 'max_depth': 5, 'min_child_samples': 920, 'min_child_weight': 0.0005713079570751274, 'min_split_gain': 0.0, 'reg_alpha': 0.004037808311655378, 'reg_lambda': 13.838935634146207, 'subsample': 0.6093455908767923, 'colsample_bytree': 0.7060085973830303, 'learning_rate': 0.014712217778632174, 'max_bin': 63, 'path_smooth': 2.8359062373038753, 'extra_trees': False, 'feature_k': 48}",48,-1.8905943244537216,1.9588545370315609,2.641456662809949,0.6826021257783883,0.293802633043678,1.0,0.0095898414641785,0.0159659661424019,0.0080684580564954,3.9,753,5,5,920,0.0005713079570751,0.0,0.0040378083116553,13.838935634146209,0.6093455908767923,0.7060085973830303,0.0147122177786321,63,2.835906237303876,False,48
56,4c4f8c6a902f8ec9,"{'num_leaves': 7, 'max_depth': 4, 'min_child_samples': 740, 'min_child_weight': 0.00617949967004341, 'min_split_gain': 0.0005817655649154041, 'reg_alpha': 0.0014465299046494972, 'reg_lambda': 39.41309986113211, 'subsample': 0.6859298145709639, 'colsample_bytree': 0.8970459558296819, 'learning_rate': 0.02971501950660543, 'max_bin': 127, 'path_smooth': 2.086282145246158, 'extra_trees': False, 'feature_k': 116}",116,-1.9167043655124865,1.9857169616918893,2.675842923485917,0.6901259617940276,0.2938401393495702,1.0,0.0094367282720521,0.0157858702958717,0.0079336387535467,4.0,365,7,4,740,0.0061794996700434,0.0005817655649154,0.0014465299046494,39.41309986113211,0.6859298145709639,0.8970459558296819,0.0297150195066054,127,2.086282145246158,False,116
57,4cdf9ef64903eda7,"{'num_leaves': 3, 'max_depth': 4, 'min_child_samples': 1426, 'min_child_weight': 0.023033779730593545, 'min_split_gain': 0.0005910186168893966, 'reg_alpha': 0.003992364043425094, 'reg_lambda': 57.88762047236432, 'subsample': 0.8250594501608922, 'colsample_bytree': 0.8389412012792488, 'learning_rate': 0.04467450776353456, 'max_bin': 127, 'path_smooth': 0.6188512563910267, 'extra_trees': False, 'feature_k': 117}",117,-1.8702495921997115,1.9396842803475784,2.63403116182625,0.6943468814786715,0.2918536506986696,1.0,0.0095863848581912,0.0158809365065325,0.0080537660755892,2.9,391,3,4,1426,0.0230337797305935,0.0005910186168893,0.003992364043425,57.88762047236432,0.8250594501608922,0.8389412012792488,0.0446745077635345,127,0.6188512563910267,False,117
58,e05002521901e282,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 265, 'min_child_weight': 0.00026105554972133074, 'min_split_gain': 0.0, 'reg_alpha': 0.5899246595799666, 'reg_lambda': 61.4197909082952, 'subsample': 0.6298583996947913, 'colsample_bytree': 0.729254402188722, 'learning_rate': 0.034963256806137086, 'max_bin': 63, 'path_smooth': 5.897883344229972, 'extra_trees': False, 'feature_k': 46}",46,-1.868600310495516,1.943939474632708,2.6973311160046256,0.7533916413719182,0.2960962248870912,1.0,0.0094033846888285,0.0159029026301792,0.0078963059055292,2.1,392,6,6,265,0.0002610555497213,0.0,0.5899246595799666,61.4197909082952,0.6298583996947913,0.729254402188722,0.034963256806137,63,5.897883344229972,False,46
59,aca569aa4a2e70a9,"{'num_leaves': 5, 'max_depth': 4, 'min_child_samples': 218, 'min_child_weight': 0.021947729814740937, 'min_split_gain': 0.0005768267083042404, 'reg_alpha': 0.004563809260126461, 'reg_lambda': 29.72820204809665, 'subsample': 0.735134868574707, 'colsample_bytree': 0.9167455017395132, 'learning_rate': 0.03816717100881318, 'max_bin': 127, 'path_smooth': 2.951950480021729, 'extra_trees': True, 'feature_k': 55}",55,-1.889617984451928,1.959557046419324,2.658947666093285,0.6993906196739608,0.2911463839031287,1.0,0.0094920806393589,0.0160608758974071,0.0079615687163438,3.3,603,5,4,218,0.0219477298147409,0.0005768267083042,0.0045638092601264,29.72820204809665,0.735134868574707,0.9167455017395132,0.0381671710088131,127,2.951950480021729,True,55
60,452a33e4a9902604,"{'num_leaves': 4, 'max_depth': 6, 'min_child_samples': 537, 'min_child_weight': 0.00020684031583710578, 'min_split_gain': 0.0, 'reg_alpha': 0.026400838095883526, 'reg_lambda': 8.80724192689977, 'subsample': 0.4975194998446968, 'colsample_bytree': 0.8512083025578765, 'learning_rate': 0.04921364784828167, 'max_bin': 127, 'path_smooth': 0.6231278938664575, 'extra_trees': True, 'feature_k': 94}",94,-1.8684038070250175,1.9377583052185334,2.6313032871536928,0.6935449819351593,0.29647994497480035,1.0,0.009603953923907399,0.01601962821698644,0.008056293639478221,2.0,285,4,6,537,0.00020684031583710578,0.0,0.026400838095883526,8.80724192689977,0.4975194998446968,0.8512083025578765,0.04921364784828167,127,0.6231278938664575,True,94
