direction,entry_cutoff,tp_spec,sl_spec,n_trades,total_fact_log_return,avg_fact_log_return,compounded_return_pct,win_rate,avg_hold_minutes
short,0.99,bucket_p75_mfe,2.0x_tp,126,-0.1348640816550167,-0.0010703498544048944,-12.616532622047272,0.5873015873015873,2.6904761904761907
short,0.9,0.75x_bucket_mean,none,477,-0.05009000904977112,-0.00010501050115256,-4.885619090276128,0.549266247379455,44.085953878406706
short,0.92,0.75x_bucket_mean,none,354,-0.07665138129353392,-0.00021652932568794894,-7.378730759985864,0.5649717514124294,42.40395480225989
short,0.94,0.75x_bucket_mean,none,246,0.19052454219344103,0.0007744900089164269,20.988406648191127,0.6097560975609756,39.06910569105691
short,0.95,0.75x_bucket_mean,none,184,-0.020300542826784358,-0.0001103290371020889,-2.0095874109057,0.5978260869565217,38.66304347826087
short,0.96,0.75x_bucket_mean,none,136,-0.11708745969236557,-0.0008609372036203351,-11.049260628170831,0.6029411764705882,37.52205882352941
short,0.97,0.75x_bucket_mean,none,83,-0.27930646578297186,-0.003365138141963516,-24.369191485477337,0.5903614457831325,38.25301204819277
short,0.98,0.75x_bucket_mean,none,58,-0.17605406921966876,-0.003035414986546013,-16.14273588570656,0.5862068965517241,38.172413793103445
short,0.99,0.75x_bucket_mean,none,29,-0.12196580968716793,-0.004205717575419584,-11.482136748038585,0.5862068965517241,33.62068965517241
short,0.9,0.75x_bucket_mean,0.5x_tp,1069,-0.2445851544570742,-0.0002287980864893117,-21.697069290921732,0.3376987839101964,16.150608044901777
short,0.92,0.75x_bucket_mean,0.5x_tp,815,-0.0679102202080115,-8.332542356811227e-05,-6.565564494643117,0.34355828220858897,14.737423312883436
short,0.94,0.75x_bucket_mean,0.5x_tp,582,-0.044218776778940774,-7.597727968890167e-05,-4.325537893155673,0.33676975945017185,12.264604810996564
short,0.95,0.75x_bucket_mean,0.5x_tp,454,-0.12830216915511933,-0.0002826038968174435,-12.04124452435732,0.32819383259911894,11.015418502202643
short,0.96,0.75x_bucket_mean,0.5x_tp,359,-0.04834405940354643,-0.0001346631181157282,-4.719409115674777,0.3342618384401114,9.62116991643454
short,0.97,0.75x_bucket_mean,0.5x_tp,260,-0.2429332875446604,-0.0009343587982486939,-21.567616380484765,0.28846153846153844,7.7153846153846155
short,0.98,0.75x_bucket_mean,0.5x_tp,163,-0.1875180931149782,-0.0011504177491716454,-17.098588140306013,0.27607361963190186,6.558282208588957
short,0.99,0.75x_bucket_mean,0.5x_tp,94,-0.09744056749709756,-0.0010366017818840166,-9.284374547957563,0.2765957446808511,5.1063829787234045
short,0.9,0.75x_bucket_mean,1.0x_tp,721,-0.07410865409521401,-0.00010278592801000556,-7.142920465974112,0.4909847434119279,28.144244105409154
short,0.92,0.75x_bucket_mean,1.0x_tp,566,-0.31942294562508156,-0.0005643514940372466,-27.343181452354415,0.4752650176678445,25.127208480565372
short,0.94,0.75x_bucket_mean,1.0x_tp,402,0.00227690775993319,5.6639496515751e-06,0.22795018828927205,0.4975124378109453,21.64676616915423
short,0.95,0.75x_bucket_mean,1.0x_tp,313,-0.1349107091850335,-0.0004310246299841326,-12.620607002305528,0.48881789137380194,20.169329073482427
short,0.96,0.75x_bucket_mean,1.0x_tp,245,-0.11589204890612292,-0.0004730287710453997,-10.942864373936612,0.4857142857142857,17.49795918367347
short,0.97,0.75x_bucket_mean,1.0x_tp,177,-0.22101583968121338,-0.0012486770603458383,-19.829601854587096,0.4576271186440678,15.146892655367232
