trial_no,param_hash,params,objective_score,mean_valid_ll,std_valid_ll,mean_train_ll,mean_gap,mean_valid_prauc,guardrail_ok,elapsed_s,p_num_leaves,p_max_depth,p_min_child_samples,p_min_child_weight,p_min_split_gain,p_reg_alpha,p_reg_lambda,p_subsample,p_colsample_bytree,p_learning_rate,p_max_bin,p_path_smooth,p_extra_trees
11,334999b19bbf2c7c,"{'num_leaves': 6, 'max_depth': 6, 'min_child_samples': 2299, 'min_child_weight': 0.004689175173981012, 'min_split_gain': 0.00014940840554230074, 'reg_alpha': 1.366447141364937, 'reg_lambda': 21.312140994390624, 'subsample': 0.6531934307200352, 'colsample_bytree': 0.8384122307996207, 'learning_rate': 0.007344173433759004, 'max_bin': 63, 'path_smooth': 0.0012326741610799745, 'extra_trees': False}",0.2701087384622794,0.2682364580978364,0.0074891214577715,0.2508124360214018,0.0174240220764346,0.3466151162946406,True,126.0,6,6,2299,0.004689175173981,0.0001494084055423,1.366447141364937,21.312140994390624,0.6531934307200352,0.8384122307996207,0.007344173433759,63,0.0012326741610799,False
12,1d4274a706fd4bd4,"{'num_leaves': 27, 'max_depth': -1, 'min_child_samples': 1270, 'min_child_weight': 0.0002863757952026767, 'min_split_gain': 4.416590318748443e-05, 'reg_alpha': 0.6099321139745849, 'reg_lambda': 7.803915372354436, 'subsample': 0.6405106130482412, 'colsample_bytree': 0.5309072534887259, 'learning_rate': 0.021342859108104982, 'max_bin': 127, 'path_smooth': 0.0022418145176583866, 'extra_trees': False}",0.2675153538030162,0.2656065774563877,0.0076351053865141,0.2358278355632733,0.0297787418931144,0.357867889392244,True,62.8,27,-1,1270,0.0002863757952026,4.416590318748443e-05,0.6099321139745849,7.803915372354436,0.6405106130482412,0.5309072534887259,0.0213428591081049,127,0.0022418145176583,False
13,f87b53c9cf636b00,"{'num_leaves': 4, 'max_depth': 3, 'min_child_samples': 533, 'min_child_weight': 0.08082191418328016, 'min_split_gain': 0.006292576951965629, 'reg_alpha': 1.3031776284459848, 'reg_lambda': 27.150659192692217, 'subsample': 0.6746807510718943, 'colsample_bytree': 0.5133449371070954, 'learning_rate': 0.0062425347197348656, 'max_bin': 127, 'path_smooth': 4.077646622339472, 'extra_trees': False}",0.2673517163971705,0.2654758494449402,0.0075034678089212,0.2464964434139137,0.0189794060310265,0.3578219524669895,True,137.1,4,3,533,0.0808219141832801,0.0062925769519656,1.3031776284459848,27.150659192692217,0.6746807510718943,0.5133449371070954,0.0062425347197348,127,4.077646622339472,False
14,312d043edc2a7f69,"{'num_leaves': 6, 'max_depth': 4, 'min_child_samples': 384, 'min_child_weight': 0.03714008148792371, 'min_split_gain': 0.0020743320413499976, 'reg_alpha': 1.0816284932722808, 'reg_lambda': 27.474254184170306, 'subsample': 0.6660465198875518, 'colsample_bytree': 0.7263853044214659, 'learning_rate': 0.019189690630545233, 'max_bin': 63, 'path_smooth': 0.0021765932828029678, 'extra_trees': True}",0.266395615724488,0.2645759370649756,0.0072787146380497,0.2447869179358628,0.0197890191291127,0.3595865284757257,True,67.1,6,4,384,0.0371400814879237,0.0020743320413499,1.0816284932722808,27.474254184170302,0.6660465198875518,0.7263853044214659,0.0191896906305452,63,0.0021765932828029,True
15,213c2091ce710104,"{'num_leaves': 11, 'max_depth': 6, 'min_child_samples': 341, 'min_child_weight': 0.00020427202922274044, 'min_split_gain': 0.00020866271281712076, 'reg_alpha': 0.22417041133332874, 'reg_lambda': 2.19374395493986, 'subsample': 0.9125600591883986, 'colsample_bytree': 0.6986366838202369, 'learning_rate': 0.011113217365318616, 'max_bin': 63, 'path_smooth': 0.23102658895922132, 'extra_trees': False}",0.266777631683831,0.2642212191485502,0.0076211967654139,0.2277100857092767,0.0365111334392734,0.3640827483478908,True,154.6,11,6,341,0.0002042720292227,0.0002086627128171,0.2241704113333287,2.19374395493986,0.9125600591883986,0.6986366838202369,0.0111132173653186,63,0.2310265889592213,False
16,4c97097b965d05f5,"{'num_leaves': 56, 'max_depth': -1, 'min_child_samples': 271, 'min_child_weight': 0.0028838654399998, 'min_split_gain': 0.013518886099402097, 'reg_alpha': 0.09179689200646007, 'reg_lambda': 75.10224336900762, 'subsample': 0.7358640261880376, 'colsample_bytree': 0.6340936406341722, 'learning_rate': 0.009245824964666104, 'max_bin': 127, 'path_smooth': 0.12097332285996083, 'extra_trees': False}",0.2704676621219868,0.2660970466025812,0.0081848270160835,0.2128529589487347,0.0532440876538465,0.3581802786622076,True,191.7,56,-1,271,0.0028838654399998,0.013518886099402,0.09179689200646,75.10224336900762,0.7358640261880376,0.6340936406341722,0.0092458249646661,127,0.1209733228599608,False
17,8ba3ab6a4ad019a0,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 336, 'min_child_weight': 0.004593126754499354, 'min_split_gain': 0.0384275846002364, 'reg_alpha': 0.0027183349224501083, 'reg_lambda': 22.10447406231447, 'subsample': 0.5906168919195042, 'colsample_bytree': 0.745653580815141, 'learning_rate': 0.026666414080456533, 'max_bin': 63, 'path_smooth': 1.1873806512263125, 'extra_trees': False}",0.2664380959531212,0.2646793222238963,0.0070350949168993,0.2467353217016157,0.0179440005222806,0.3576168503141911,True,45.9,4,2,336,0.0045931267544993,0.0384275846002364,0.0027183349224501,22.10447406231447,0.5906168919195042,0.745653580815141,0.0266664140804565,63,1.1873806512263123,False
18,cc27ad4c50c8f571,"{'num_leaves': 49, 'max_depth': -1, 'min_child_samples': 1549, 'min_child_weight': 0.0012964830748893104, 'min_split_gain': 1.4114003627068444e-05, 'reg_alpha': 2.085254046019695, 'reg_lambda': 41.352611767575176, 'subsample': 0.6085694464113577, 'colsample_bytree': 0.9217396370418469, 'learning_rate': 0.00976984879837264, 'max_bin': 127, 'path_smooth': 0.01056477767674024, 'extra_trees': True}",0.2699136774511409,0.2679774589502753,0.0077448740034623,0.2502167606072415,0.0177606983430338,0.3488044946650328,True,199.7,49,-1,1549,0.0012964830748893,1.4114003627068444e-05,2.085254046019695,41.352611767575176,0.6085694464113577,0.9217396370418468,0.0097698487983726,127,0.0105647776767402,True
19,eb33e47e15f33bf3,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 996, 'min_child_weight': 0.09486951758165588, 'min_split_gain': 0.0, 'reg_alpha': 3.6873050231087663, 'reg_lambda': 31.420713222214147, 'subsample': 0.8953962454392623, 'colsample_bytree': 0.8860679838187179, 'learning_rate': 0.016513090639353075, 'max_bin': 63, 'path_smooth': 0.018353386369238407, 'extra_trees': False}",0.2664813705539007,0.2647295828364572,0.0070071508697741,0.246976999497385,0.0177525833390721,0.3568133853743654,True,132.4,4,2,996,0.0948695175816558,0.0,3.6873050231087663,31.420713222214147,0.8953962454392623,0.8860679838187179,0.016513090639353,63,0.0183533863692384,False
20,944b6de22ee4ff19,"{'num_leaves': 22, 'max_depth': 6, 'min_child_samples': 3144, 'min_child_weight': 0.0006128886062256177, 'min_split_gain': 2.3870783409459368e-05, 'reg_alpha': 5.587951166584242, 'reg_lambda': 3.033480098231497, 'subsample': 0.511378966205743, 'colsample_bytree': 0.8486676032749436, 'learning_rate': 0.0071163011916421555, 'max_bin': 127, 'path_smooth': 0.24976476203076983, 'extra_trees': False}",0.2752425760869561,0.2729598169237862,0.0091310366526795,0.2604159513377843,0.0125438655860019,0.3329118626556291,True,155.3,22,6,3144,0.0006128886062256,2.3870783409459368e-05,5.587951166584242,3.033480098231497,0.511378966205743,0.8486676032749436,0.0071163011916421,127,0.2497647620307698,False
21,219e830d656368cd,"{'num_leaves': 9, 'max_depth': -1, 'min_child_samples': 616, 'min_child_weight': 0.031503331360635344, 'min_split_gain': 0.012871209314627622, 'reg_alpha': 0.44300339895864815, 'reg_lambda': 13.595193647424905, 'subsample': 0.6928051822387131, 'colsample_bytree': 0.5121376443247795, 'learning_rate': 0.01972352551897471, 'max_bin': 63, 'path_smooth': 0.003071355011352014, 'extra_trees': False}",0.2668214948799979,0.264977369924493,0.0073764998220193,0.2359708125986082,0.0290065573258847,0.3618868170280029,True,61.1,9,-1,616,0.0315033313606353,0.0128712093146276,0.4430033989586481,13.595193647424905,0.6928051822387131,0.5121376443247795,0.0197235255189747,63,0.003071355011352,False
22,ff3a659ef259a0f8,"{'num_leaves': 9, 'max_depth': 4, 'min_child_samples': 678, 'min_child_weight': 0.03906120999816736, 'min_split_gain': 6.296549278860482e-05, 'reg_alpha': 0.682922079508382, 'reg_lambda': 12.342541479982474, 'subsample': 0.5815100327699032, 'colsample_bytree': 0.9127685595910164, 'learning_rate': 0.016113535059488714, 'max_bin': 127, 'path_smooth': 0.09001941398429979, 'extra_trees': False}",0.2668790513166977,0.2649603424409005,0.0076748355031887,0.2391889681066445,0.0257713743342559,0.3588626289148456,True,72.4,9,4,678,0.0390612099981673,6.296549278860482e-05,0.682922079508382,12.342541479982474,0.5815100327699032,0.9127685595910164,0.0161135350594887,127,0.0900194139842997,False
23,52720d4bcc11bde3,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 311, 'min_child_weight': 0.03327880858609178, 'min_split_gain': 0.05003037029082277, 'reg_alpha': 0.6148460278176612, 'reg_lambda': 12.035872964479907, 'subsample': 0.5884848972508122, 'colsample_bytree': 0.6514360540671476, 'learning_rate': 0.028454699289120852, 'max_bin': 127, 'path_smooth': 0.2421978106069844, 'extra_trees': False}",0.2660908983303957,0.2641982564385063,0.0075705675675572,0.2347558649516571,0.0294423914868492,0.3623243296657608,True,46.0,8,3,311,0.0332788085860917,0.0500303702908227,0.6148460278176612,12.035872964479909,0.5884848972508122,0.6514360540671476,0.0284546992891208,127,0.2421978106069844,False
24,cc2d1287a387541d,"{'num_leaves': 9, 'max_depth': 8, 'min_child_samples': 224, 'min_child_weight': 0.02190393707525085, 'min_split_gain': 0.013773800774140987, 'reg_alpha': 0.8670136212821273, 'reg_lambda': 22.9690989779417, 'subsample': 0.6170337709980943, 'colsample_bytree': 0.7088246926356598, 'learning_rate': 0.019847880638881817, 'max_bin': 127, 'path_smooth': 0.25848100247744216, 'extra_trees': True}",0.2672702921916938,0.2652463558623363,0.0080957453174299,0.2411774204180702,0.024068935444266,0.3613597498624054,True,76.2,9,8,224,0.0219039370752508,0.0137738007741409,0.8670136212821273,22.9690989779417,0.6170337709980943,0.7088246926356598,0.0198478806388818,127,0.2584810024774421,True
25,7ccc07678fa5b7aa,"{'num_leaves': 6, 'max_depth': -1, 'min_child_samples': 523, 'min_child_weight': 0.030920496498231385, 'min_split_gain': 0.004052510066533089, 'reg_alpha': 0.4846687343180922, 'reg_lambda': 13.11812766100965, 'subsample': 0.8397926017803056, 'colsample_bytree': 0.8557199107834075, 'learning_rate': 0.012029470231859926, 'max_bin': 63, 'path_smooth': 0.0018460158595086213, 'extra_trees': False}",0.2662547080863336,0.264403332276706,0.0074055032385106,0.2410204840629258,0.0233828482137802,0.3607437494616338,True,143.0,6,-1,523,0.0309204964982313,0.004052510066533,0.4846687343180922,13.11812766100965,0.8397926017803056,0.8557199107834075,0.0120294702318599,63,0.0018460158595086,False
26,8cc9a78319d76364,"{'num_leaves': 4, 'max_depth': 5, 'min_child_samples': 269, 'min_child_weight': 0.0479578540224638, 'min_split_gain': 0.00017431657960054151, 'reg_alpha': 0.4400567068990417, 'reg_lambda': 10.57735237396634, 'subsample': 0.6451252831941308, 'colsample_bytree': 0.5039005808761942, 'learning_rate': 0.01022976343202298, 'max_bin': 127, 'path_smooth': 0.004995349553745401, 'extra_trees': False}",0.2661849275273465,0.2643922143563055,0.0071708526841642,0.2441238393943258,0.0202683749619796,0.3600183306975663,True,175.5,4,5,269,0.0479578540224638,0.0001743165796005,0.4400567068990417,10.57735237396634,0.6451252831941308,0.5039005808761942,0.0102297634320229,127,0.0049953495537454,False
27,1fa56347ed1078dc,"{'num_leaves': 4, 'max_depth': 4, 'min_child_samples': 284, 'min_child_weight': 0.03342977776497339, 'min_split_gain': 0.0003754238225290726, 'reg_alpha': 0.7051923325840336, 'reg_lambda': 18.636586995447246, 'subsample': 0.4702614013529572, 'colsample_bytree': 0.5214205389103379, 'learning_rate': 0.012691066357752884, 'max_bin': 127, 'path_smooth': 0.009943752434754663, 'extra_trees': True}",0.2682136458034634,0.2663287491227399,0.007539586722894,0.2512972479315916,0.0150315011911483,0.3579224653848903,True,114.5,4,4,284,0.0334297777649733,0.000375423822529,0.7051923325840336,18.63658699544725,0.4702614013529572,0.5214205389103379,0.0126910663577528,127,0.0099437524347546,True
28,8ce8f7426177d60e,"{'num_leaves': 6, 'max_depth': 4, 'min_child_samples': 301, 'min_child_weight': 0.03407874118888475, 'min_split_gain': 0.0, 'reg_alpha': 0.3254267957320975, 'reg_lambda': 18.31011461491112, 'subsample': 0.47421664703292354, 'colsample_bytree': 0.910646098125641, 'learning_rate': 0.011059243344049797, 'max_bin': 127, 'path_smooth': 4.079552962611262, 'extra_trees': True}",0.267351115843933,0.2654536672068084,0.0075897945484982,0.2460590155948706,0.0193946516119378,0.3599049704504736,True,157.9,6,4,301,0.0340787411888847,0.0,0.3254267957320975,18.31011461491112,0.4742166470329235,0.910646098125641,0.0110592433440497,127,4.079552962611262,True
29,21a557b2713f00ac,"{'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 451, 'min_child_weight': 0.02309169488349141, 'min_split_gain': 0.0037147800453125926, 'reg_alpha': 0.5024688618244688, 'reg_lambda': 13.306038234024802, 'subsample': 0.8496685133208239, 'colsample_bytree': 0.6687138533506534, 'learning_rate': 0.014720527298021806, 'max_bin': 127, 'path_smooth': 0.3616205354819772, 'extra_trees': False}",0.2653936051883221,0.2634423979912127,0.0075643303961681,0.2328411520105385,0.0306012459806742,0.362513420515328,True,149.7,8,3,451,0.0230916948834914,0.0037147800453125,0.5024688618244688,13.306038234024802,0.8496685133208239,0.6687138533506534,0.0147205272980218,127,0.3616205354819772,False
30,f51138615f459d74,"{'num_leaves': 4, 'max_depth': 2, 'min_child_samples': 277, 'min_child_weight': 0.028116511902750736, 'min_split_gain': 0.0004651119248429907, 'reg_alpha': 0.4318398091984807, 'reg_lambda': 11.11868859892677, 'subsample': 0.6725705282459932, 'colsample_bytree': 0.781090503158209, 'learning_rate': 0.01274608679855637, 'max_bin': 127, 'path_smooth': 4.627986443771727, 'extra_trees': True}",0.2664856838597384,0.2646573398880296,0.0073133758868354,0.2493105454608787,0.0153467944271508,0.359693750389965,True,280.6,4,2,277,0.0281165119027507,0.0004651119248429,0.4318398091984807,11.11868859892677,0.6725705282459932,0.781090503158209,0.0127460867985563,127,4.627986443771727,True
31,f8edc60830ad8f77,"{'num_leaves': 5, 'max_depth': 6, 'min_child_samples': 419, 'min_child_weight': 0.04352071509365958, 'min_split_gain': 0.02478802668993824, 'reg_alpha': 0.5099866422329495, 'reg_lambda': 15.09025867789546, 'subsample': 0.5852338859935254, 'colsample_bytree': 0.8137402397985443, 'learning_rate': 0.011597069365518914, 'max_bin': 63, 'path_smooth': 0.6014402865348989, 'extra_trees': True}",0.2674774737700244,0.2655508620370191,0.007706446932021,0.2470242145234793,0.0185266475135397,0.359115166621923,True,247.7,5,6,419,0.0435207150936595,0.0247880266899382,0.5099866422329495,15.09025867789546,0.5852338859935254,0.8137402397985443,0.0115970693655189,63,0.6014402865348989,True
32,aa0b599d3c2ab35c,"{'num_leaves': 3, 'max_depth': 8, 'min_child_samples': 451, 'min_child_weight': 0.02118595420640197, 'min_split_gain': 2.4009493199539677e-05, 'reg_alpha': 0.7632625545698357, 'reg_lambda': 9.193895357778691, 'subsample': 0.9000106729643743, 'colsample_bytree': 0.8476583378407021, 'learning_rate': 0.017150543029362055, 'max_bin': 63, 'path_smooth': 1.5151629983760233, 'extra_trees': True}",0.26629349819927894,0.2644582048421541,0.007341173428499334,0.2509205265956884,0.013537678246465679,0.35938607488836954,True,321.1,3,8,451,0.02118595420640197,2.4009493199539677e-05,0.7632625545698357,9.193895357778691,0.9000106729643743,0.8476583378407021,0.017150543029362055,63,1.5151629983760233,True
